player_name_fbref,club,league,position,position_group,age,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,inefficiency_score_z,matching_confidence,expected_upside,expected_roi,inefficiency_score_norm,upside_score_norm,matching_confidence_norm,age_potential_score,portfolio_value_score,player_level_tier,player_level_rank,portfolio_cost,is_eligible_portfolio,season_context_club,season_context_league,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_id_tm,player_name_tm_from_dss,player_name_norm_from_dss,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot
Johann Lepenant,Nantes,Ligue 1,MID,MID,21.960301163586585,7000000.0,6114024.397089136,-885975.6029108642,-0.1265679432729806,-0.024234984464302,0.85,-885975.6029108642,-0.1265679432729806,48.45757945097497,78.60390447199266,85.0,95.84120465434634,66.21388630892028,Development Prospect,1,7000000.0,True,Nantes,Ligue 1,21.960301163586585,7000000.0,Johann Lepenant,johann lepenant,FC Nantes,Ligue 1,2025-2026,7000000.0,2025-12-15,23.15,FR1,995.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Nantes,Ligue 1,585973,Johann Lepenant,johann lepenant,Johann Lepenant,johann lepenant,FC Nantes,Ligue 1,2025-2026,7000000.0,2025-12-15,23.15,FR1,995.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Johann Lepenant,johann lepenant,FC Nantes,Ligue 1,2025-2026,7000000.0,2025-12-15,23.15,FR1,995.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Johann Lepenant,johann lepenant,FC Nantes,Ligue 1,2025-2026,7000000,2025-12-15,23.15,FR1,995.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Jacopo Fazzini,Empoli,Serie A,MID,MID,21.760438056125945,8000000.0,7042059.528372546,-957940.4716274544,-0.1197425589534317,-0.0160679120277603,0.85,-957940.4716274544,-0.1197425589534317,48.62937450281039,78.56699860206179,85.0,95.04175222450378,66.21061212437101,Development Prospect,1,8000000.0,True,Empoli,Serie A,21.760438056125945,8000000.0,Jacopo Fazzini,jacopo fazzini,ACF Fiorentina,Serie A,2025-2026,9000000.0,2025-12-23,22.77,IT1,430.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,ACF Fiorentina,Serie A,691482,Jacopo Fazzini,jacopo fazzini,Jacopo Fazzini,jacopo fazzini,ACF Fiorentina,Serie A,2025-2026,9000000.0,2025-12-23,22.77,IT1,430.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jacopo Fazzini,jacopo fazzini,FC Empoli,Serie A,2023-2024,6000000.0,2024-06-05,21.22,IT1,430.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jacopo Fazzini,jacopo fazzini,FC Empoli,Serie A,2023-2024,6000000,2024-06-05,21.22,IT1,430.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Warren Bondo,Monza,Serie A,MID,MID,21.259411362080765,7000000.0,6244323.8076028535,-755676.1923971465,-0.1079537417710209,-0.0021097479383126,0.85,-755676.1923971465,-0.1079537417710209,48.922985651959145,78.67072614737748,85.0,93.03764544832306,66.18293890765625,Development Prospect,1,7000000.0,True,Monza,Serie A,21.259411362080765,7000000.0,Warren Bondo,warren bondo,US Cremonese,Serie A,2025-2026,7500000.0,2026-03-24,22.52,IT1,2239.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,US Cremonese,Serie A,659516,Warren Bondo,warren bondo,Warren Bondo,warren bondo,US Cremonese,Serie A,2025-2026,7500000.0,2026-03-24,22.52,IT1,2239.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Warren Bondo,warren bondo,AC Monza,Serie A,2023-2024,6000000.0,2024-06-05,20.72,IT1,2239.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Warren Bondo,warren bondo,AC Monza,Serie A,2023-2024,6000000,2024-06-05,20.72,IT1,2239.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Máximo Perrone,Como,Serie A,MID,MID,21.94661190965092,9000000.0,7859874.434040301,-1140125.5659596997,-0.1266806184399666,-0.0243703433924885,0.85,-1140125.5659596997,-0.1266806184399666,48.4547321645985,78.47356830037873,85.0,95.78644763860368,66.1744029212543,Development Prospect,1,9000000.0,True,Como,Serie A,21.94661190965092,9000000.0,Máximo Perrone,maximo perrone,Como 1907,Serie A,2025-2026,30000000.0,2026-03-24,23.21,IT1,1047.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Como 1907,Serie A,668547,Máximo Perrone,maximo perrone,Máximo Perrone,maximo perrone,Como 1907,Serie A,2025-2026,30000000.0,2026-03-24,23.21,IT1,1047.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Máximo Perrone,maximo perrone,Como 1907,Serie A,2025-2026,25000000.0,2025-12-23,22.96,IT1,1047.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Máximo Perrone,maximo perrone,Como 1907,Serie A,2025-2026,25000000,2025-12-23,22.96,IT1,1047.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Tristan Degreef,Anderlecht,Belgian Pro League,MID,MID,19.73716632443532,1000000.0,933800.2571867512,-66199.74281324877,-0.0661997428132487,0.0458856213567257,0.85,-66199.74281324877,-0.0661997428132487,49.93257225964117,79.02431156513126,85.0,86.94866529774129,66.16723055087753,Development Prospect,1,1000000.0,True,Anderlecht,Belgian Pro League,19.73716632443532,1000000.0,Tristan Degreef,tristan degreef,RSC Anderlecht,Belgian Pro League,2025-2026,2500000.0,2026-03-13,21.14,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RSC Anderlecht,Belgian Pro League,903513,Tristan Degreef,tristan degreef,Tristan Degreef,tristan degreef,RSC Anderlecht,Belgian Pro League,2025-2026,2500000.0,2026-03-13,21.14,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tristan Degreef,tristan degreef,RSC Anderlecht,Belgian Pro League,2025-2026,2000000.0,2025-12-10,20.89,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tristan Degreef,tristan degreef,RSC Anderlecht,Belgian Pro League,2025-2026,2000000,2025-12-10,20.89,BE1,58.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Jordan James,Rennes,Ligue 1,MID,MID,20.44079397672827,5000000.0,4567096.422426089,-432903.5775739113,-0.0865807155147822,0.022732272143004,0.85,-432903.5775739113,-0.0865807155147822,49.44553962227432,78.83625419394184,85.0,89.76317590691308,66.15815095031392,Development Prospect,1,5000000.0,True,Rennes,Ligue 1,20.44079397672827,5000000.0,Jordan James,jordan james,Leicester City,Premier League,2025-2026,8000000.0,2025-12-03,21.42,GB1,1003.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Leicester City,Premier League,667517,Jordan James,jordan james,Jordan James,jordan james,Leicester City,Premier League,2025-2026,8000000.0,2025-12-03,21.42,GB1,1003.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jordan James,jordan james,Leicester City,Premier League,2025-2026,8000000.0,2025-12-03,21.42,GB1,1003.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jordan James,jordan james,Leicester City,Premier League,2025-2026,8000000,2025-12-03,21.42,GB1,1003.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Dermane Karim,Kortrijk,Belgian Pro League,MID,MID,20.80492813141684,2000000.0,1795469.0646092438,-204530.93539075623,-0.1022654676953781,0.0045594243781435,0.85,-204530.93539075623,-0.1022654676953781,49.06327224947709,78.95337093685394,85.0,91.21971252566736,66.14195011151877,Development Prospect,1,2000000.0,True,Kortrijk,Belgian Pro League,20.80492813141684,2000000.0,Dermane Karim,dermane karim,FC Lorient,Ligue 1,2025-2026,3000000.0,2025-12-15,21.97,FR1,1158.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Lorient,Ligue 1,969447,Dermane Karim,dermane karim,Dermane Karim,dermane karim,FC Lorient,Ligue 1,2025-2026,3000000.0,2025-12-15,21.97,FR1,1158.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Dermane Karim,dermane karim,Lommel SK,Ligue 1,2023-2024,900000.0,2023-10-02,19.77,FR1,1158.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Dermane Karim,dermane karim,Lommel SK,Ligue 1,2023-2024,900000,2023-10-02,19.77,FR1,1158.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Michael Olise,Bayern Munich,Bundesliga,MID,MID,22.82546201232033,65000000.0,51568172.19257492,-13431827.807425082,-0.2066435047296166,-0.1251239672312566,1.0,-13431827.807425082,-0.2066435047296166,46.33537125963785,72.16999306647962,100.0,99.30184804928132,66.14036870136697,Development Prospect,1,65000000.0,True,Bayern Munich,Bundesliga,22.82546201232033,65000000.0,Michael Olise,michael olise,Bayern Munich,Bundesliga,2025-2026,140000000.0,2026-03-20,24.27,L1,27.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Bayern Munich,Bundesliga,566723,Michael Olise,michael olise,Michael Olise,michael olise,Bayern Munich,Bundesliga,2025-2026,140000000.0,2026-03-20,24.27,L1,27.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Michael Olise,michael olise,Bayern Munich,Bundesliga,2025-2026,130000000.0,2025-12-19,24.02,L1,27.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Michael Olise,michael olise,Bayern Munich,Bundesliga,2025-2026,130000000,2025-12-19,24.02,L1,27.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Jhoanner Chávez,Lens,Ligue 1,MID,MID,22.45311430527036,4000000.0,3397814.1415739083,-602185.8584260917,-0.1505464646065229,-0.0534417731117172,0.85,-602185.8584260917,-0.1505464646065229,47.84321220878192,78.74944086474176,85.0,97.81245722108144,66.14021204268454,Development Prospect,1,4000000.0,True,Lens,Ligue 1,22.45311430527036,4000000.0,,,,,,,,,,,,,,,,False,True,Lens,Ligue 1,713787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yassine Titraoui,Charleroi,Belgian Pro League,MID,MID,21.37987679671458,2000000.0,1758721.2269395525,-241278.7730604476,-0.1206393865302237,-0.0171374110395786,0.85,-241278.7730604476,-0.1206393865302237,48.60687750163881,78.93452547876495,85.0,93.51950718685832,66.13902083919648,Development Prospect,1,2000000.0,True,Charleroi,Belgian Pro League,21.37987679671458,2000000.0,Yassine Titraoui,yassine titraoui,Royal Charleroi SC,Belgian Pro League,2025-2026,7000000.0,2026-03-13,22.63,BE1,172.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Royal Charleroi SC,Belgian Pro League,748445,Yassine Titraoui,yassine titraoui,Yassine Titraoui,yassine titraoui,Royal Charleroi SC,Belgian Pro League,2025-2026,7000000.0,2026-03-13,22.63,BE1,172.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassine Titraoui,yassine titraoui,Royal Charleroi SC,Belgian Pro League,2025-2026,5000000.0,2025-12-10,22.38,BE1,172.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassine Titraoui,yassine titraoui,Royal Charleroi SC,Belgian Pro League,2025-2026,5000000,2025-12-10,22.38,BE1,172.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Naci Ünüvar,Twente,Eredivisie,MID,MID,21.541409993155373,2000000.0,1748628.522651277,-251371.47734872287,-0.1256857386743615,-0.023175777655919,0.85,-251371.47734872287,-0.1256857386743615,48.479859954786406,78.9293496195109,85.0,94.16563997262148,66.13883137953307,Development Prospect,1,2000000.0,True,Twente,Eredivisie,21.541409993155373,2000000.0,Naci Ünüvar,naci unuvar,FC Twente Enschede,Eredivisie,2025-2026,1500000.0,2025-12-02,22.47,NL1,317.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Twente Enschede,Eredivisie,508639,Naci Ünüvar,naci unuvar,Naci Ünüvar,naci unuvar,FC Twente Enschede,Eredivisie,2025-2026,1500000.0,2025-12-02,22.47,NL1,317.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Naci Ünüvar,naci unuvar,FC Twente Enschede,Eredivisie,2025-2026,1500000.0,2025-12-02,22.47,NL1,1304.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Naci Ünüvar,naci unuvar,FC Twente Enschede,Eredivisie,2025-2026,1500000,2025-12-02,22.47,NL1,1304.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Alfie Devine,Westerlo,Belgian Pro League,MID,MID,20.36139630390144,2800000.0,2552680.269408653,-247319.7305913465,-0.0883284752111951,0.0207227759845717,0.85,-247319.7305913469,-0.0883284752111953,49.40326970249788,78.93142748391178,85.0,89.44558521560576,66.12905024378746,Development Prospect,1,2800000.0,True,Westerlo,Belgian Pro League,20.36139630390144,2800000.0,Alfie Devine,alfie devine,Preston North End,Belgian Pro League,2025-2026,4500000.0,2025-12-03,21.34,BE1,466.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Preston North End,Belgian Pro League,728734,Alfie Devine,alfie devine,Alfie Devine,alfie devine,Preston North End,Belgian Pro League,2025-2026,4500000.0,2025-12-03,21.34,BE1,466.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Alfie Devine,alfie devine,Preston North End,Belgian Pro League,2025-2026,4500000.0,2025-12-03,21.34,BE1,466.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Alfie Devine,alfie devine,Preston North End,Belgian Pro League,2025-2026,4500000,2025-12-03,21.34,BE1,466.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Mohammed Fuseini,Union SG,Belgian Pro League,MID,MID,22.38193018480493,2500000.0,2120396.964113077,-379603.03588692285,-0.1518412143547691,-0.055042205037609,0.85,-379603.03588692285,-0.1518412143547691,47.809546989353045,78.86358840428402,85.0,97.52772073921972,66.1234426696695,Development Prospect,1,2500000.0,True,Union SG,Belgian Pro League,22.38193018480493,2500000.0,Mohammed Fuseini,mohammed fuseini,Union Saint-Gilloise,Belgian Pro League,2025-2026,3000000.0,2025-12-10,23.57,BE1,3948.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Union Saint-Gilloise,Belgian Pro League,979410,Mohammed Fuseini,mohammed fuseini,Mohammed Fuseini,mohammed fuseini,Union Saint-Gilloise,Belgian Pro League,2025-2026,3000000.0,2025-12-10,23.57,BE1,3948.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Mohammed Fuseini,mohammed fuseini,Union Saint-Gilloise,Belgian Pro League,2025-2026,3000000.0,2025-12-10,23.57,BE1,3948.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Mohammed Fuseini,mohammed fuseini,Union Saint-Gilloise,Belgian Pro League,2025-2026,3000000,2025-12-10,23.57,BE1,3948.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation
Ali Al Hamadi,Stoke City,Championship,ATT,ATT,22.587268993839835,2000000.0,1682062.428968964,-317937.57103103586,-0.1589687855155179,-0.063896529715811,0.85,-317937.5710310361,-0.158968785515518,47.62329552912925,78.89521241285632,85.0,98.34907597535934,66.12035846531464,Development Prospect,1,2000000.0,True,Stoke City,Championship,22.587268993839835,2000000.0,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Luton Town,Premier League,610581,Ali Al-Hamadi,ali al hamadi,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000,2025-11-26,23.74,GB1,1031.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Taylor Harwood-Bellis,Southampton,Premier League,DEF,DEF,22.87748117727584,25000000.0,18274476.947457235,-6725523.052542765,-0.2690209221017106,-0.2110409861254351,1.0,-6725523.052542765,-0.2690209221017106,44.52809958069082,75.60919910429332,100.0,99.50992470910336,66.11734203732908,Development Prospect,1,25000000.0,True,Southampton,Premier League,22.87748117727584,25000000.0,Taylor Harwood-Bellis,taylor harwood bellis,Southampton FC,Premier League,2025-2026,20000000.0,2025-12-03,23.84,GB1,180.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Southampton FC,Premier League,503977,Taylor Harwood-Bellis,taylor harwood bellis,Taylor Harwood-Bellis,taylor harwood bellis,Southampton FC,Premier League,2025-2026,20000000.0,2025-12-03,23.84,GB1,180.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Taylor Harwood-Bellis,taylor harwood bellis,Southampton FC,Premier League,2025-2026,20000000.0,2025-12-03,23.84,GB1,180.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Taylor Harwood-Bellis,taylor harwood bellis,Southampton FC,Premier League,2025-2026,20000000,2025-12-03,23.84,GB1,180.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Ilay Camara,Standard Liège,Belgian Pro League,MID,MID,21.7056810403833,2000000.0,1735094.717229935,-264905.2827700649,-0.1324526413850324,-0.0313278546489984,0.85,-264905.2827700649,-0.1324526413850324,48.30838033335849,78.92240905432321,85.0,94.8227241615332,66.11706484641337,Development Prospect,1,2000000.0,True,Standard Liège,Belgian Pro League,21.7056810403833,2000000.0,Ilay Camara,ilay camara,RSC Anderlecht,Belgian Pro League,2025-2026,4000000.0,2025-12-10,22.89,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RSC Anderlecht,Belgian Pro League,570781,Ilay Camara,ilay camara,Ilay Camara,ilay camara,RSC Anderlecht,Belgian Pro League,2025-2026,4000000.0,2025-12-10,22.89,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ilay Camara,ilay camara,RWD Molenbeek,Belgian Pro League,2023-2024,1500000.0,2024-06-04,21.38,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ilay Camara,ilay camara,RWD Molenbeek,Belgian Pro League,2023-2024,1500000,2024-06-04,21.38,BE1,58.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Marcus Linday,Heerenveen,Eredivisie,MID,MID,21.31964407939768,1200000.0,1053324.517828748,-146675.4821712519,-0.1222295684760432,-0.0190364443839102,0.85,-146675.4821712519,-0.1222295684760432,48.56693117639662,78.98304105047175,85.0,93.27857631759072,66.10708348257532,Development Prospect,1,1200000.0,True,Heerenveen,Eredivisie,21.31964407939768,1200000.0,Marcus Linday,marcus linday,SC Heerenveen,Eredivisie,2025-2026,4000000.0,2026-03-11,22.77,NL1,306.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,SC Heerenveen,Eredivisie,899163,Marcus Linday,marcus linday,Marcus Linday,marcus linday,SC Heerenveen,Eredivisie,2025-2026,4000000.0,2026-03-11,22.77,NL1,306.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Marcus Linday,marcus linday,SC Heerenveen,Eredivisie,2025-2026,3500000.0,2025-12-02,22.5,NL1,306.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Marcus Linday,marcus linday,SC Heerenveen,Eredivisie,2025-2026,3500000,2025-12-02,22.5,NL1,306.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
George Bello,LASK,Austrian Bundesliga,DEF,DEF,22.902121834360027,2000000.0,1660194.3404841705,-339805.6595158295,-0.1699028297579147,-0.0776264183235016,0.85,-339805.6595158295,-0.1699028297579147,47.33448617383331,78.88399776265756,85.0,99.60848733744012,66.09909126132506,Development Prospect,1,2000000.0,True,LASK,Austrian Bundesliga,22.902121834360027,2000000.0,George Bello,george bello,LASK,Austrian Bundesliga,2025-2026,2000000.0,2025-12-22,23.92,A1,413.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,LASK,Austrian Bundesliga,504147,George Bello,george bello,George Bello,george bello,LASK,Austrian Bundesliga,2025-2026,2000000.0,2025-12-22,23.92,A1,413.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,George Bello,george bello,Arminia Bielefeld,Austrian Bundesliga,2022-2023,1000000.0,2023-06-28,21.43,A1,413.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,George Bello,george bello,Arminia Bielefeld,Austrian Bundesliga,2022-2023,1000000,2023-06-28,21.43,A1,413.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Martim Fernandes,Porto,Liga Portugal,DEF,DEF,18.72142368240931,6000000.0,5783609.460645096,-216390.5393549036,-0.0360650898924839,0.0792096040427013,0.85,-216390.5393549036,-0.0360650898924839,50.63354502281703,78.947288955338,85.0,82.88569472963724,66.09216422320674,Development Prospect,1,6000000.0,True,Porto,Liga Portugal,18.72142368240931,6000000.0,Martim Fernandes,martim fernandes,FC Porto,Liga Portugal,2025-2026,12000000.0,2025-12-18,19.92,PO1,720.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Porto,Liga Portugal,935480,Martim Fernandes,martim fernandes,Martim Fernandes,martim fernandes,FC Porto,Liga Portugal,2025-2026,12000000.0,2025-12-18,19.92,PO1,720.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Martim Fernandes,martim fernandes,FC Porto,Liga Portugal,2025-2026,12000000.0,2025-12-18,19.92,PO1,720.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Martim Fernandes,martim fernandes,FC Porto,Liga Portugal,2025-2026,12000000,2025-12-18,19.92,PO1,720.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
