player_id_tm,player_name_tm,player_name_norm,current_club,current_club_norm,current_club_id,current_competition_id,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,date_of_birth,country_of_citizenship,position,sub_position,foot,height_in_cm,homonym_group_size,is_homonym_name,identity_resolution_status,identity_primary_key,snapshot_source
833340,Mario González,mario gonzalez,Recreativo Granada,recreativo granada,21550,ES1,LaLiga,2023-2024,150000,2024-06-24,20.38,2004-02-05 00:00:00,Spain,Midfield,Attacking Midfield,right,174.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
1064403,Álvaro García,alvaro garcia,Deportivo Alavés B,deportivo alaves b,8880,ES1,LaLiga,2023-2024,150000,2024-06-24,18.77,2005-09-15 00:00:00,Spain,Defender,Centre-Back,,192.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
3535,Ricardo,ricardo,CA Osasuna,ca osasuna,331,ES1,LaLiga,2012-2013,100000,2013-06-14,41.46,1971-12-30 00:00:00,Spain,Goalkeeper,Goalkeeper,left,187.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
7512,Borja Fernández,borja fernandez,Real Valladolid CF,real valladolid cf,366,ES1,LaLiga,2018-2019,100000,2019-06-11,38.4,1981-01-14 00:00:00,Spain,Midfield,Defensive Midfield,right,189.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
15500,Ángel López,angel lopez,UD Las Palmas,ud las palmas,472,ES1,LaLiga,2016-2017,100000,2016-07-01,35.31,1981-03-10 00:00:00,Spain,Defender,Right-Back,right,180.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
25412,Pedro López,pedro lopez,SD Huesca,sd huesca,5358,ES1,LaLiga,2020-2021,100000,2021-06-10,37.61,1983-11-01 00:00:00,Spain,Defender,Right-Back,right,174.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
29178,Nino,nino,Elche CF,elche cf,1531,ES1,LaLiga,2020-2021,100000,2021-06-10,41.0,1980-06-10 00:00:00,Spain,Attack,Centre-Forward,right,169.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
35536,Toño,tono,Rayo Vallecano,rayo vallecano,367,ES1,LaLiga,2016-2017,100000,2017-06-29,37.53,1979-12-17 00:00:00,Spain,Goalkeeper,Goalkeeper,right,182.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
55884,Pablo Pérez,pablo perez,CA Newell's Old Boys,ca newell s old boys,1084,ES1,LaLiga,2023-2024,100000,2023-07-04,37.9,1985-08-10 00:00:00,Argentina,Midfield,Central Midfield,right,175.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
57800,Roberto Fernández,roberto fernandez,CD Lugo,cd lugo,16795,ES1,LaLiga,2017-2018,100000,2018-05-30,39.34,1979-01-25 00:00:00,Spain,Goalkeeper,Goalkeeper,right,181.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
67082,Vitolo,vitolo,Atlético de Madrid,atletico de madrid,13,ES1,LaLiga,2023-2024,100000,2024-06-07,34.6,1989-11-02 00:00:00,Spain,Attack,Left Winger,right,184.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
71394,Carlos Carmona,carlos carmona,CF Intercity,cf intercity,2448,ES1,LaLiga,2022-2023,100000,2022-12-29,35.49,1987-07-05 00:00:00,Spain,Attack,Right Winger,right,178.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
195604,Sueliton,sueliton,Without Club,without club,367,ES1,LaLiga,2020-2021,100000,2020-11-10,34.23,1986-08-19 00:00:00,Brazil,Defender,Right-Back,right,178.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
323169,Sergio García,sergio garcia,CD San Roque de Lepe,cd san roque de lepe,993,ES1,LaLiga,2023-2024,100000,2023-10-13,26.79,1996-12-27 00:00:00,Spain,Attack,Left Winger,,182.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
391045,Javito,javito,CD Brea,cd brea,5358,ES1,LaLiga,2022-2023,100000,2023-06-30,24.53,1998-12-18 00:00:00,Spain,Midfield,Central Midfield,,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
495627,Álvaro Fernández,alvaro fernandez,Real Avilés Industrial,real aviles industrial,940,ES1,LaLiga,2022-2023,100000,2023-06-30,23.22,2000-04-10 00:00:00,Spain,Goalkeeper,Goalkeeper,both,185.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
635346,Diego Moreno,diego moreno,Real Valladolid Promesas,real valladolid promesas,366,ES1,LaLiga,2022-2023,100000,2023-06-30,21.45,2002-01-18 00:00:00,Spain,Defender,Left-Back,left,175.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
784717,Fran González,fran gonzalez,Atlético de Madrid B,atletico de madrid b,13,ES1,LaLiga,2022-2023,100000,2023-06-30,24.88,1998-08-13 00:00:00,Spain,Defender,Centre-Back,right,190.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
891091,Diego López,diego lopez,Getafe CF B,getafe cf b,8510,ES1,LaLiga,2023-2024,100000,2024-06-24,22.67,2001-10-21 00:00:00,Spain,Midfield,Attacking Midfield,,,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
91763,Pablo Hernández,pablo hernandez,CD O'Higgins,cd o higgins,940,ES1,LaLiga,2023-2024,75000,2023-07-20,36.74,1986-10-24 00:00:00,Chile,Midfield,Central Midfield,left,184.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
7901,Nano,nano,Racing Ferrol,racing ferrol,331,ES1,LaLiga,2017-2018,50000,2018-05-30,36.11,1982-04-20 00:00:00,Spain,Defender,Left-Back,left,187.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
27683,Jesús Vázquez,jesus vazquez,Retired,retired,897,ES1,LaLiga,2016-2017,50000,2017-06-30,37.45,1980-01-18 00:00:00,Spain,Midfield,Central Midfield,right,183.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
44012,David García,david garcia,UD Tamaraceite,ud tamaraceite,472,ES1,LaLiga,2020-2021,50000,2021-06-30,39.34,1982-02-25 00:00:00,Spain,Defender,Centre-Back,right,183.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
52647,Júlio César,julio cesar,Clube de Regatas Brasil (AL),clube de regatas brasil al,3709,ES1,LaLiga,2023-2024,50000,2023-11-27,37.23,1986-09-02 00:00:00,Brazil,Goalkeeper,Goalkeeper,right,191.0,7,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
69611,Javi Jiménez,javi jimenez,SD Compostela,sd compostela,3368,ES1,LaLiga,2022-2023,50000,2023-06-30,36.06,1987-06-08 00:00:00,Spain,Goalkeeper,Goalkeeper,right,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
76285,Toño,tono,Racing Rioja CF,racing rioja cf,681,ES1,LaLiga,2022-2023,50000,2023-06-30,36.6,1986-11-23 00:00:00,Spain,Goalkeeper,Goalkeeper,right,191.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
101723,Fran González,fran gonzalez,Terrassa FC,terrassa fc,142,ES1,LaLiga,2022-2023,50000,2023-06-30,34.41,1989-02-01 00:00:00,Spain,Defender,Centre-Back,right,182.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
199134,Carlos García,carlos garcia,Juventud Torremolinos CF,juventud torremolinos cf,150,ES1,LaLiga,2022-2023,50000,2023-06-30,29.78,1993-09-17 00:00:00,Spain,Midfield,Attacking Midfield,,181.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
339814,Juan Moreno,juan moreno,CD Palencia Cristo Atlético,cd palencia cristo atletico,13,ES1,LaLiga,2021-2022,50000,2022-06-29,25.13,1997-05-11 00:00:00,Spain,Attack,Right Winger,both,178.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
462380,Jesús Rodríguez,jesus rodriguez,Recreativo Granada,recreativo granada,16795,ES1,LaLiga,2022-2023,50000,2023-06-30,25.38,1998-02-11 00:00:00,Spain,Attack,Right Winger,left,173.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
477238,Sergio Arribas,sergio arribas,Ourense CF,ourense cf,1244,ES1,LaLiga,2022-2023,50000,2022-12-29,27.48,1995-07-07 00:00:00,Spain,Attack,Right Winger,right,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
531305,Pablo Muñoz,pablo munoz,CD Palencia Cristo Atlético,cd palencia cristo atletico,366,ES1,LaLiga,2022-2023,50000,2022-12-29,23.03,1999-12-19 00:00:00,Spain,Midfield,Attacking Midfield,,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
720488,Alejandro Alfaro,alejandro alfaro,UD Alzira,ud alzira,1531,ES1,LaLiga,2023-2024,50000,2023-10-13,21.33,2002-06-15 00:00:00,Spain,Midfield,Central Midfield,right,183.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
947432,Marcos Fernández,marcos fernandez,RCD Mallorca B,rcd mallorca b,8494,ES1,LaLiga,2023-2024,50000,2024-06-26,20.94,2003-07-17 00:00:00,Spain,Defender,Left-Back,,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
1025582,Juan Arango,juan arango,Girona FC B,girona fc b,38006,ES1,LaLiga,2025-2026,50000,2025-12-30,19.51,2006-06-27 00:00:00,Venezuela,Attack,Left Winger,right,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
1045767,Pablo Muñoz,pablo munoz,CD Atlético Baleares,cd atletico baleares,18687,ES1,LaLiga,2023-2024,50000,2024-06-24,20.8,2003-09-04 00:00:00,Spain,Midfield,Attacking Midfield,right,170.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
537369,Adrián González,adrian gonzalez,Sevilla Atlético,sevilla atletico,368,ES1,LaLiga,2022-2023,25000,2023-06-30,23.28,2000-03-20 00:00:00,Spain,Goalkeeper,Goalkeeper,right,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
1179293,Sergio Ruiz,sergio ruiz,Las Palmas Atlético,las palmas atletico,11610,ES1,LaLiga,2025-2026,25000,2025-12-30,19.72,2006-04-12 00:00:00,Spain,Attack,Left Winger,right,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
1365799,Arturo Rodríguez,arturo rodriguez,Las Palmas Atlético,las palmas atletico,11610,ES1,LaLiga,2025-2026,25000,2025-12-30,19.4,2006-08-05 00:00:00,Spain,Attack,Right Winger,left,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
1384902,Sergio Lozano,sergio lozano,Rayo Vallecano B,rayo vallecano b,15080,ES1,LaLiga,2025-2026,25000,2025-12-30,19.75,2006-03-30 00:00:00,Spain,Defender,Centre-Back,,,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
357153,Diogo Costa,diogo costa,FC Porto,fc porto,720,PO1,Liga Portugal,2025-2026,40000000,2025-12-18,26.25,1999-09-19 00:00:00,Portugal,Goalkeeper,Goalkeeper,right,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
520662,Pepê,pepe,FC Porto,fc porto,720,PO1,Liga Portugal,2023-2024,30000000,2024-06-06,27.28,1997-02-24 00:00:00,Brazil,Attack,Right Winger,right,175.0,5,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
290391,Nuno Santos,nuno santos,Sporting CP,sporting cp,336,PO1,Liga Portugal,2023-2024,14000000,2024-06-06,29.31,1995-02-13 00:00:00,Portugal,Defender,Left-Back,left,177.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
234811,Rui Silva,rui silva,Real Betis Balompié,real betis balompie,336,PO1,Liga Portugal,2023-2024,8000000,2024-06-07,30.33,1994-02-07 00:00:00,Portugal,Goalkeeper,Goalkeeper,left,191.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
428786,Alan,alan,Moreirense FC,moreirense fc,979,PO1,Liga Portugal,2025-2026,4000000,2025-12-18,25.78,2000-03-08 00:00:00,Brazil,Midfield,Attacking Midfield,right,165.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
627224,Gabriel Silva,gabriel silva,CD Santa Clara,cd santa clara,2423,PO1,Liga Portugal,2025-2026,4000000,2025-12-18,23.74,2002-03-22 00:00:00,Brazil,Attack,Left Winger,right,177.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
424784,Luis Suárez,luis suarez,UD Almería,ud almeria,336,PO1,Liga Portugal,2023-2024,3500000,2024-06-07,26.51,1997-12-02 00:00:00,Colombia,Attack,Centre-Forward,right,179.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
236997,Tiago Silva,tiago silva,Al-Rayyan SC,al rayyan sc,3229,PO1,Liga Portugal,2025-2026,2700000,2025-12-30,32.58,1993-06-02 00:00:00,Portugal,Midfield,Central Midfield,right,172.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
575716,Vasco Sousa,vasco sousa,Moreirense FC,moreirense fc,979,PO1,Liga Portugal,2025-2026,2500000,2025-12-18,22.71,2003-04-03 00:00:00,Portugal,Midfield,Central Midfield,right,169.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
670710,André Gomes,andre gomes,FC Alverca,fc alverca,2521,PO1,Liga Portugal,2025-2026,2500000,2025-12-18,21.16,2004-10-20 00:00:00,Portugal,Goalkeeper,Goalkeeper,left,186.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
367468,Nuno Santos,nuno santos,Mamelodi Sundowns FC,mamelodi sundowns fc,6356,PO1,Liga Portugal,2025-2026,2200000,2025-12-12,26.78,1999-03-02 00:00:00,Portugal,Midfield,Attacking Midfield,right,179.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
273738,Héctor Hernández,hector hernandez,GD Chaves,gd chaves,2424,PO1,Liga Portugal,2023-2024,2000000,2024-06-06,28.73,1995-09-14 00:00:00,Spain,Attack,Centre-Forward,right,180.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
355369,Jordan,jordan,CD Tondela,cd tondela,7179,PO1,Liga Portugal,2025-2026,2000000,2025-12-18,29.65,1996-04-26 00:00:00,United States,Attack,Centre-Forward,right,191.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
589911,Wendel,wendel,CD Santa Clara,cd santa clara,2423,PO1,Liga Portugal,2025-2026,2000000,2025-12-18,25.38,2000-08-02 00:00:00,Brazil,Attack,Centre-Forward,right,180.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
617267,Henrique Araújo,henrique araujo,SL Benfica,sl benfica,294,PO1,Liga Portugal,2025-2026,2000000,2025-12-18,23.91,2002-01-19 00:00:00,Portugal,Attack,Centre-Forward,right,182.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
695454,Chiquinho,chiquinho,FC Alverca,fc alverca,2521,PO1,Liga Portugal,2025-2026,2000000,2025-12-18,25.87,2000-02-05 00:00:00,Portugal,Attack,Left Winger,right,179.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
729140,Maga,maga,Vitória Guimarães SC,vitoria guimaraes sc,2420,PO1,Liga Portugal,2025-2026,2000000,2025-12-18,23.09,2002-11-16 00:00:00,Portugal,Defender,Right-Back,right,175.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
740273,Nathan,nathan,FC Famalicão,fc famalicao,3329,PO1,Liga Portugal,2023-2024,2000000,2024-06-06,22.75,2001-09-05 00:00:00,Brazil,Defender,Right-Back,right,183.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
212923,Paulinho,paulinho,Al-Bataeh CSC,al bataeh csc,7378,PO1,Liga Portugal,2023-2024,1800000,2023-10-12,29.26,1994-07-10 00:00:00,Brazil,Midfield,Attacking Midfield,left,166.0,11,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
657387,Fabiano,fabiano,Ceará Sporting Club,ceara sporting club,979,PO1,Liga Portugal,2025-2026,1700000,2025-12-10,25.74,2000-03-14 00:00:00,Brazil,Defender,Right-Back,right,175.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
291939,Samu,samu,Vitória Guimarães SC,vitoria guimaraes sc,2420,PO1,Liga Portugal,2025-2026,1500000,2025-12-18,29.66,1996-04-21 00:00:00,Portugal,Midfield,Attacking Midfield,left,170.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
461903,João Silva,joao silva,KV Kortrijk,kv kortrijk,7179,PO1,Liga Portugal,2023-2024,1500000,2024-06-04,25.39,1999-01-14 00:00:00,Portugal,Defender,Centre-Back,right,189.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
617679,Zé Carlos,ze carlos,Gil Vicente FC,gil vicente fc,2424,PO1,Liga Portugal,2025-2026,1500000,2025-12-18,27.38,1998-07-31 00:00:00,Portugal,Defender,Right-Back,right,178.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
836547,Serginho,serginho,CD Santa Clara,cd santa clara,2423,PO1,Liga Portugal,2025-2026,1500000,2025-12-18,26.05,1999-12-01 00:00:00,Portugal,Midfield,Central Midfield,right,181.0,7,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
164015,Pedro Henrique,pedro henrique,Lion City Sailors,lion city sailors,2420,PO1,Liga Portugal,2022-2023,1300000,2023-06-15,30.49,1992-12-18 00:00:00,Brazil,Defender,Centre-Back,left,190.0,5,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
286772,Vinícius,vinicius,Portimonense SC,portimonense sc,7378,PO1,Liga Portugal,2023-2024,1200000,2024-06-06,30.19,1994-03-28 00:00:00,Brazil,Goalkeeper,Goalkeeper,right,195.0,7,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
345061,Murilo,murilo,Gil Vicente FC,gil vicente fc,2424,PO1,Liga Portugal,2023-2024,1200000,2024-06-06,29.6,1994-10-31 00:00:00,Brazil,Attack,Right Winger,left,177.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
782612,Tiago Almeida,tiago almeida,CD Tondela,cd tondela,7179,PO1,Liga Portugal,2022-2023,1200000,2023-06-28,21.83,2001-08-28 00:00:00,Portugal,Defender,Right-Back,right,177.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
184992,Juan Delgado,juan delgado,FC Paços de Ferreira,fc pacos de ferreira,2995,PO1,Liga Portugal,2022-2023,1000000,2023-06-16,30.28,1993-03-05 00:00:00,,Defender,Right-Back,right,176.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
514297,Reynaldo,reynaldo,Cruzeiro Esporte Clube,cruzeiro esporte clube,979,PO1,Liga Portugal,2023-2024,1000000,2023-07-25,26.55,1997-01-03 00:00:00,Brazil,Defender,Centre-Back,left,186.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
684348,João Mendes,joao mendes,FC Porto B,fc porto b,2420,PO1,Liga Portugal,2023-2024,1000000,2024-06-20,24.19,2000-04-13 00:00:00,Portugal,Defender,Left-Back,left,179.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
875511,Paulo Victor,paulo victor,CD Santa Clara,cd santa clara,2423,PO1,Liga Portugal,2025-2026,1000000,2025-12-18,24.68,2001-04-13 00:00:00,Brazil,Defender,Left-Back,left,184.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
981058,Brian Mansilla,brian mansilla,FC Arouca,fc arouca,8024,PO1,Liga Portugal,2025-2026,1000000,2025-12-18,23.6,2002-05-14 00:00:00,Uruguay,Attack,Left Winger,left,176.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
498235,Pedro Mendes,pedro mendes,Ascoli Calcio,ascoli calcio,982,PO1,Liga Portugal,2023-2024,900000,2023-10-11,24.19,1999-08-01 00:00:00,Portugal,Attack,Centre-Forward,right,187.0,3,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
22546,Pedro Moreira,pedro moreira,SC Beira-Mar,sc beira mar,1436,PO1,Liga Portugal,2013-2014,800000,2013-10-28,30.02,1983-10-23 00:00:00,Portugal,Defender,Right-Back,right,177.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
34097,Ronny,ronny,CFR Cluj,cfr cluj,2425,PO1,Liga Portugal,2012-2013,800000,2012-12-12,29.8,1983-02-25 00:00:00,Brazil,Attack,Centre-Forward,right,183.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
198638,João Costa,joao costa,FC Porto,fc porto,720,PO1,Liga Portugal,2025-2026,800000,2025-12-18,29.88,1996-02-02 00:00:00,Portugal,Goalkeeper,Goalkeeper,right,186.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
407263,Mamadou Traoré,mamadou traore,Muaither SC,muaither sc,1301,PO1,Liga Portugal,2023-2024,800000,2023-11-27,29.15,1994-10-03 00:00:00,Mali,Defender,Centre-Back,right,191.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
657386,Bruno Rodrigues,bruno rodrigues,GD Chaves,gd chaves,3325,PO1,Liga Portugal,2023-2024,800000,2024-06-06,23.0,2001-06-08 00:00:00,Portugal,Defender,Centre-Back,right,192.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
657435,Pedro Santos,pedro santos,FC Arouca,fc arouca,8024,PO1,Liga Portugal,2025-2026,800000,2025-12-18,25.18,2000-10-12 00:00:00,Portugal,Midfield,Central Midfield,right,183.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
801446,Diogo Ferreira,diogo ferreira,SL Benfica B,sl benfica b,294,PO1,Liga Portugal,2025-2026,800000,2025-12-22,18.86,2007-02-10 00:00:00,Portugal,Goalkeeper,Goalkeeper,left,191.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
887834,Michel,michel,Moreirense FC,moreirense fc,979,PO1,Liga Portugal,2025-2026,800000,2025-12-18,22.58,2003-05-20 00:00:00,Brazil,Defender,Centre-Back,right,188.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
908936,Zé Carlos,ze carlos,Gil Vicente FC,gil vicente fc,2424,PO1,Liga Portugal,2025-2026,800000,2025-12-18,24.13,2001-10-30 00:00:00,Portugal,Midfield,Central Midfield,right,172.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
22412,Júlio César,julio cesar,SL Benfica,sl benfica,294,PO1,Liga Portugal,2016-2017,750000,2017-06-26,37.81,1979-09-03 00:00:00,Brazil,Goalkeeper,Goalkeeper,left,186.0,7,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
935996,Luan,luan,CD Tondela,cd tondela,7179,PO1,Liga Portugal,2023-2024,750000,2024-06-20,21.47,2003-01-01 00:00:00,Brazil,Attack,Right Winger,right,165.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
927714,Carlos Eduardo,carlos eduardo,Gil Vicente FC,gil vicente fc,2424,PO1,Liga Portugal,2025-2026,700000,2025-12-18,23.36,2002-08-10 00:00:00,Brazil,Attack,Centre-Forward,left,192.0,4,True,PLAYER_ID_REQUIRED_HOMONYM,player_id_tm,transfermarkt_kaggle_player_scores_latest_valuation
