player_name_fbref,player_name_tm,club,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,assumed_buy_price_eur,assumed_sell_price_eur,expected_profit_eur,expected_roi_pct,risk_adjusted_profit_eur,risk_adjusted_roi_pct,positive_roi_flag,inefficiency_score_z,growth_score,confidence_score,opportunity_score,opportunity_tier,matching_confidence,matching_method
Youri Baas,Youri Baas,Ajax,Eredivisie,2024-2025,DEF,21.579739904175224,2040,3000000.0,1523187.901241148,3000000.0,2261593.950620574,-738406.049379426,-24.613534979314203,-650412.6618283779,-21.68042206094593,False,-0.7575231308819496,44.76042775385668,88.08333333333334,54.045832928037655,monitoring,0.85,exact_age_validated
Habib Diarra,Habib Diarra,Strasbourg,Ligue 1,2024-2025,MID,20.761122518822724,2352,20000000.0,17715473.06268573,20000000.0,18857736.531342864,-1142263.468657136,-5.711317343285679,-1075948.7283934301,-5.37974364196715,False,-0.1092163618664066,11.359055878715491,94.19444444444444,54.03547197685228,monitoring,0.85,exact_age_validated
Martim Neto,Martim Neto,Rio Ave,Liga Portugal,2024-2025,MID,21.93018480492813,1371,3000000.0,3553181.651757191,3000000.0,3276590.8258785955,276590.82587859547,9.219694195953181,234387.6756966198,7.81292252322066,True,0.2292291176719864,10.053674839749371,84.74166666666667,53.87504080785836,monitoring,0.85,exact_age_validated
Lesley Ugochukwu,Lesley Ugochukwu,Southampton,Premier League,2024-2025,MID,20.725530458590008,1655,25000000.0,24536368.41629649,25000000.0,24768184.208148245,-231815.79185175523,-0.927263167407021,-213109.5453148289,-0.8524381812593155,False,0.0102771766582914,9.113049802511323,91.93055555555556,53.83526631755225,monitoring,0.85,exact_age_validated
Alberto Moleiro,Alberto Moleiro,Las Palmas,LaLiga,2024-2025,MID,21.032169746748803,2714,20000000.0,14544885.82348627,20000000.0,17272442.911743134,-2727557.0882568657,-13.637785441284327,-2493441.7715148185,-12.467208857574093,False,-0.3389422497989262,23.418748102368177,91.41666666666669,53.821343342349,monitoring,0.85,exact_age_validated
Marcus Linday,Marcus Linday,Heerenveen,Eredivisie,2024-2025,MID,21.31964407939768,1264,1200000.0,962496.780304212,1200000.0,1081248.390152106,-118751.60984789394,-9.895967487324494,-90244.62617274119,-7.520385514395099,False,-0.2248397620694029,39.12198409531785,75.99444444444445,53.81794607293763,monitoring,0.85,exact_age_validated
Bruno Amione,Bruno Amione,Hellas Verona,Serie A,2023-2024,DEF,21.960301163586585,579,2700000.0,4906066.21280121,2700000.0,3803033.106400605,1103033.1064006048,40.853078014837216,764861.5398632862,28.328205180121714,True,0.727813144519509,10.053674839749371,69.34166666666668,53.63632020717689,monitoring,0.85,exact_age_validated
Syb Van Ottele,Syb van Ottele,Heerenveen,Eredivisie,2023-2024,DEF,21.86447638603696,1429,850000.0,946944.7231700304,850000.0,898472.3615850152,48472.3615850152,5.7026307747076705,40491.925831837834,4.7637559802162155,True,0.1579033157049757,13.669132495035386,83.53611111111111,53.59052615160967,monitoring,0.85,exact_age_validated
Arnaud Kalimuendo,Arnaud Kalimuendo,Rennes,Ligue 1,2023-2024,ATT,21.908281998631075,2139,20000000.0,19162580.44123557,20000000.0,19581290.220617786,-418709.77938221395,-2.0935488969110696,-394824.2896947286,-1.9741214484736431,False,-0.0177437557865074,6.188650436939279,94.29545454545456,53.48546089755038,monitoring,0.85,exact_age_validated
Rome-Jayden Owusu-Oduro,Rome-Jayden Owusu-Oduro,AZ Alkmaar,Eredivisie,2024-2025,GK,20.28473648186174,2520,2000000.0,1221907.230853387,2000000.0,1610953.6154266936,-389046.3845733064,-19.45231922866532,-336200.9173354323,-16.810045866771617,False,-0.5419238163335218,36.9986126699203,86.41666666666667,53.478715453144886,monitoring,0.85,exact_age_validated
Félix Lemaréchal,Félix Lemaréchal,Strasbourg,Ligue 1,2024-2025,MID,21.34428473648186,1779,5000000.0,4723926.985005951,5000000.0,4861963.492502975,-138036.50749702472,-2.7607301499404944,-125624.72486458391,-2.5124944972916783,False,-0.0340816815349503,10.994299876987418,91.00833333333334,53.43457700110065,monitoring,0.85,exact_age_validated
Jeremy Doku,Jérémy Doku,Manchester City,Premier League,2023-2024,MID,21.36892539356605,1595,60000000.0,47042170.40253854,60000000.0,53521085.20126927,-6478914.798730731,-10.798191331217884,-5556569.289189204,-9.26094881531534,False,-0.2513469152547773,26.113749369986888,85.7638888888889,53.34123502053204,monitoring,0.85,exact_age_validated
Finn Stam,Finn Stam,Groningen,Eredivisie,2024-2025,DEF,21.505817932922657,831,750000.0,847587.1967797638,750000.0,798793.5983898819,48793.598389881896,6.505813118650919,32972.274111962695,4.396303214928359,True,0.174580827517296,33.193953345360136,67.575,53.32403126302157,monitoring,0.85,exact_age_validated
Yerson Mosquera,Yerson Mosquera,Villarreal,LaLiga,2023-2024,DEF,22.305270362765228,1229,3000000.0,3817319.375157237,3000000.0,3408659.6875786185,408659.6875786185,13.62198958595395,328210.48741557216,10.940349580519072,True,0.3127614621270872,10.994299876987418,80.3138888888889,53.27772433220561,monitoring,0.85,exact_age_validated
Malik Tillman,Malik Tillman,PSV,Eredivisie,2023-2024,MID,21.388090349075977,1594,8000000.0,6139660.466630993,8000000.0,7069830.233315497,-930169.7666845033,-11.62712208355629,-785166.6352780191,-9.814582940975239,False,-0.2762440849047418,28.617717854930724,84.41111111111111,53.25042919100897,monitoring,0.85,exact_age_validated
Tom Bischof,Tom Bischof,Hoffenheim,Bundesliga,2024-2025,MID,19.479808350444905,2559,12000000.0,5440701.15873535,12000000.0,8720350.579367675,-3279649.420632325,-27.330411838602707,-2834163.707663101,-23.61803089719251,False,-0.8893853654901454,49.9854442383216,86.41666666666667,53.24680546601333,monitoring,0.85,exact_age_validated
Levi Colwill,Levi Colwill,Chelsea,Premier League,2024-2025,DEF,21.80424366872005,3149,55000000.0,46663274.50103774,55000000.0,50831637.25051887,-4168362.7494811267,-7.578841362692958,-3928681.891385962,-7.143057984338112,False,-0.1594043973745459,11.142249978817093,94.25,53.23973226287086,monitoring,0.85,exact_age_validated
Ryan Flamingo,Ryan Flamingo,Utrecht,Eredivisie,2023-2024,DEF,20.955509924709105,2759,3000000.0,2540300.65474596,3000000.0,2770150.3273729803,-229849.6726270197,-7.66165575423399,-211653.240210714,-7.0551080070238,False,-0.1616808193993229,13.97889685717177,92.08333333333334,53.20675909241879,monitoring,0.85,exact_age_validated
Anthony Descotte,Anthony Descotte,Utrecht,Eredivisie,2024-2025,MID,21.37440109514032,398,650000.0,1202411.8828718252,650000.0,926205.9414359126,276205.9414359126,42.493221759371174,173058.3670841235,26.624364166788233,True,0.7486559691065461,16.703706799348446,62.655555555555566,53.15242466832382,monitoring,0.85,exact_age_validated
Benjamin Tahirovic,Benjamin Tahirović,Ajax,Eredivisie,2023-2024,MID,20.62422997946612,1667,5000000.0,2406370.1301734853,5000000.0,3703185.065086743,-1296814.9349132571,-25.93629869826514,-1108740.746713754,-22.17481493427508,False,-0.8198612019895799,48.11684567600249,85.49722222222222,53.11469569206869,monitoring,0.85,exact_age_validated
Rémy Vita,Rémy Vita,Fortuna Sittard,Eredivisie,2023-2024,DEF,22.704996577686515,592,700000.0,1222609.4182415274,700000.0,961304.7091207637,261304.7091207637,37.3292441601091,181853.5606197671,25.979080088538154,True,0.6817299407559324,10.053674839749371,69.59444444444446,53.0804047182138,monitoring,0.85,exact_age_validated
Oscar Fraulo,Oscar Fraulo,Utrecht,Eredivisie,2024-2025,MID,21.032169746748803,1711,3500000.0,3116886.0484608626,3500000.0,3308443.0242304313,-191556.9757695687,-5.473056450559106,-173396.31026119264,-4.9541802931769325,False,-0.1029660793161856,13.360255974259095,90.51944444444445,53.06846693664995,monitoring,0.85,exact_age_validated
Milos Kerkez,Milos Kerkez,Bournemouth,Premier League,2023-2024,DEF,19.920602327173167,1970,18000000.0,15083168.330984185,18000000.0,16541584.165492091,-1458415.8345079087,-8.102310191710604,-1342957.9142760327,-7.4608773015335155,False,-0.1738690152491063,13.978897748714436,92.08333333333334,53.02672044408793,monitoring,0.85,exact_age_validated
Bence Dárdai,Bence Dárdai,Wolfsburg,Bundesliga,2024-2025,MID,18.90485968514716,1304,6000000.0,3882415.2304011,6000000.0,4941207.61520055,-1058792.3847994497,-17.646539746657496,-812858.4425302,-13.547640708836667,False,-0.4750184783543894,45.70105814034783,76.77222222222224,52.98907738833926,monitoring,0.85,exact_age_validated
