player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,position
Óscar Aranda,652332.0,Famalicão,Futebol Clube de Famalicão,Liga Portugal,2024-2025,MID,22.444900752908968,2599,1500000.0,14.22097566607244,RandomForest,B_v13B_advanced,14.822356956719116,2736956.122673482,-0.6013812906466782,0.6013812906466782,2.0,1.0986109553365535,0.9459072326782886,1,2,0.85,exact_age_validated,0.31,0.1,2736956.122673478,-0.6013812906466764,0.6013812906466764,1236956.122673478,0.824637415115652,0.6013812906466764,0.824637415115652,0.7487199069110198,0.3813463488787828,True,False,1528,0.846206957252135,1.4609027378833812,1.5148629180342732,1.5997564550586283,-0.0011483840779789,1.230766864351187,1.3659888700150435,41.17529342135282,502,True,0.85,1.0,1.0,0.3333333333333333,0.8808333333333334,88.08333333333334,0.6700226829160252,2112,False,MID
Taichi Fukui,868622.0,Arouca,Futebol Clube de Arouca,Liga Portugal,2024-2025,MID,20.23271731690623,2183,1500000.0,14.22097566607244,RandomForest,B_v13B_advanced,14.376099362558069,1751703.6078371413,-0.1551236964856279,0.1551236964856279,1.1428571428571428,0.7621392901429314,0.6419763809944353,1,2,0.85,exact_age_validated,0.0,0.08,1751703.6078371443,-0.1551236964856297,0.1551236964856297,251703.60783714429,0.1678024052247628,0.1551236964856297,0.1678024052247628,0.2805047919787776,-0.1361863232804358,True,False,2529,0.29546383961471,0.8196740115395063,0.977883650942352,1.5997564550586283,-0.0011483840779789,0.7389304943838167,0.8201153770703021,32.32663430018316,829,True,0.85,1.0,1.0,0.3333333333333333,0.8808333333333334,88.08333333333334,0.6700226829160252,2137,False,MID
Taichi Fukui,868622.0,Arouca,Futebol Clube de Arouca,Liga Portugal,2024-2025,MID,20.23271731690623,2183,1500000.0,14.22097566607244,LightGBM,A_v13A_current,14.957023846058297,3131503.648546258,-0.7360481799858576,0.7360481799858576,1.1428571428571428,0.7621392901429314,0.6419763809944353,1,2,0.85,exact_age_validated,0.0,0.08,3131503.648546258,-0.7360481799858576,0.7360481799858576,1631503.648546258,1.0876690990308386,0.7360481799858576,1.0876690990308386,0.8900129042616878,0.5885939653871941,True,False,1248,0.29546383961471,0.8196740115395063,0.977883650942352,1.5997564550586283,-0.0011483840779789,0.7389304943838167,0.8201153770703021,32.32663430018316,817,True,0.85,1.0,1.0,0.3333333333333333,0.8808333333333334,88.08333333333334,0.6700226829160252,2138,False,MID
Ivan Azón,633306.0,Zaragoza,Calcio Como,Spanish Segunda División,2024-2025,ATT,21.97125256673512,1457,3000000.0,14.914122846632385,LightGBM,A_v13A_current,13.71165697486646,901357.2616980886,1.2024658717659251,-1.2024658717659251,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.43,0.12,901357.2616980886,1.2024658717659251,-1.2024658717659251,-2098642.7383019114,-0.6995475794339705,-1.2024658717659251,-0.6995475794339705,-1.1438831938989975,-0.8195877079481899,False,True,5400,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5177,False,0.85,0.8094444444444444,1.0,1.0,0.8808055555555556,88.08055555555556,0.6697678390638891,2198,False,ATT
Ivan Azón,633306.0,Zaragoza,Calcio Como,Spanish Segunda División,2024-2025,ATT,21.97125256673512,1457,3000000.0,14.914122846632385,RandomForest,B_v13B_advanced,14.38522901455721,1767769.2775792358,0.528893832075175,-0.528893832075175,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.43,0.12,1767769.2775792358,0.528893832075175,-0.528893832075175,-1232230.7224207642,-0.4107435741402547,-0.528893832075175,-0.4107435741402547,-0.4371689236985101,-0.5920335941460488,False,True,4088,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5089,False,0.85,0.8094444444444444,1.0,1.0,0.8808055555555556,88.08055555555556,0.6697678390638891,2200,False,ATT
Ivan Azón,633306.0,Zaragoza,Calcio Como,Spanish Segunda División,2024-2025,ATT,21.97125256673512,1457,3000000.0,14.914122846632385,HistGradientBoosting,A_v13A_current,13.614824159784126,818168.9706043282,1.2992986868482586,-1.2992986868482586,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.43,0.12,818168.9706043282,1.2992986868482586,-1.2992986868482586,-2181831.029395672,-0.7272770097985571,-1.2992986868482586,-0.7272770097985571,-1.245480540893669,-0.8414362482633925,False,True,5526,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5188,False,0.85,0.8094444444444444,1.0,1.0,0.8808055555555556,88.08055555555556,0.6697678390638891,2199,False,ATT
Ivan Azón,633306.0,Zaragoza,Calcio Como,Spanish Segunda División,2024-2025,ATT,21.97125256673512,1457,3000000.0,14.914122846632385,XGBoost,A_v13A_current,13.773392677307127,958756.75,1.1407301693252556,-1.1407301693252556,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.43,0.12,958756.7550345256,1.1407301693252574,-1.1407301693252574,-2041243.2449654744,-0.6804144149884915,-1.1407301693252574,-0.6804144149884915,-1.079109867031537,-0.8045123274139286,False,True,5279,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5164,False,0.85,0.8094444444444444,1.0,1.0,0.8808055555555556,88.08055555555556,0.6697678390638891,2195,False,ATT
Ivan Azón,633306.0,Zaragoza,Calcio Como,Spanish Segunda División,2024-2025,ATT,21.97125256673512,1457,3000000.0,14.914122846632385,LightGBM,B_v13B_advanced,14.146871243536452,1392862.0869763354,0.7672516030959322,-0.7672516030959322,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.43,0.12,1392862.0869763354,0.7672516030959322,-0.7672516030959322,-1607137.9130236646,-0.5357126376745549,-0.7672516030959322,-0.5357126376745549,-0.6872547768329251,-0.6904990724080635,False,True,4609,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5119,False,0.85,0.8094444444444444,1.0,1.0,0.8808055555555556,88.08055555555556,0.6697678390638891,2194,False,ATT
Ivan Azón,633306.0,Zaragoza,Calcio Como,Spanish Segunda División,2024-2025,ATT,21.97125256673512,1457,3000000.0,14.914122846632385,RandomForest,A_v13A_current,14.455416723584255,1896302.93254632,0.4587061230481275,-0.4587061230481275,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.43,0.12,1896302.9325463169,0.4587061230481293,-0.4587061230481293,-1103697.0674536834,-0.3678990224845611,-0.4587061230481293,-0.3678990224845611,-0.3635277203242336,-0.5582755651556055,False,True,3922,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5078,False,0.85,0.8094444444444444,1.0,1.0,0.8808055555555556,88.08055555555556,0.6697678390638891,2197,False,ATT
Ivan Azón,633306.0,Zaragoza,Calcio Como,Spanish Segunda División,2024-2025,ATT,21.97125256673512,1457,3000000.0,14.914122846632385,XGBoost,B_v13B_advanced,14.155797958374023,1405351.375,0.7583248882583611,-0.7583248882583611,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.43,0.12,1405351.4311059872,0.7583248882583611,-0.7583248882583611,-1594648.5688940128,-0.531549522964671,-0.7583248882583611,-0.531549522964671,-0.6778888346768072,-0.6872188759388322,False,True,4596,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5118,False,0.85,0.8094444444444444,1.0,1.0,0.8808055555555556,88.08055555555556,0.6697678390638891,2193,False,ATT
Ivan Azón,633306.0,Zaragoza,Calcio Como,Spanish Segunda División,2024-2025,ATT,21.97125256673512,1457,3000000.0,14.914122846632385,HistGradientBoosting,B_v13B_advanced,14.078792777675504,1301193.889701682,0.8353300689568801,-0.8353300689568801,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.43,0.12,1301193.889701682,0.8353300689568801,-0.8353300689568801,-1698806.110298318,-0.5662687034327727,-0.8353300689568801,-0.5662687034327727,-0.7586829544921073,-0.714574771974002,False,True,4734,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5125,False,0.85,0.8094444444444444,1.0,1.0,0.8808055555555556,88.08055555555556,0.6697678390638891,2196,False,ATT
Mohammed Fuseini,979410.0,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.38193018480493,1688,2500000.0,14.73180128983843,HistGradientBoosting,B_v13B_advanced,14.555114531951885,2095105.633848342,0.1766867578865447,-0.1766867578865447,0.25,0.2231434513142538,-0.1202089847018046,0,1,0.85,exact_age_validated,0.48,0.05,2095105.633848342,0.1766867578865447,-0.1766867578865447,-404894.3661516579,-0.1619577464606631,-0.1766867578865447,-0.1619577464606631,-0.067631961462153,-0.3960105560078257,False,True,3286,-0.2782269079242744,-0.2075138648538152,-0.3687310043065428,-0.6249944573526541,0.889997660433723,-0.2559045456236418,-0.2840202894903476,14.42849441393362,2806,False,0.85,0.9377777777777778,1.0,0.5416666666666666,0.879888888888889,87.98888888888891,0.6613579919434054,2203,False,MID
Mohammed Fuseini,979410.0,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.38193018480493,1688,2500000.0,14.73180128983843,XGBoost,B_v13B_advanced,14.723774909973145,2480014.25,0.008026379865285,-0.008026379865285,0.25,0.2231434513142538,-0.1202089847018046,0,1,0.85,exact_age_validated,0.48,0.05,2480014.363784905,0.008026379865285,-0.008026379865285,-19985.63621509448,-0.0079942544860377,-0.008026379865285,-0.0079942544860377,0.1093271296838473,-0.2746998216274695,False,True,2907,-0.2782269079242744,-0.2075138648538152,-0.3687310043065428,-0.6249944573526541,0.889997660433723,-0.2559045456236418,-0.2840202894903476,14.42849441393362,2801,False,0.85,0.9377777777777778,1.0,0.5416666666666666,0.879888888888889,87.98888888888891,0.6613579919434054,2207,False,MID
Mohammed Fuseini,979410.0,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.38193018480493,1688,2500000.0,14.73180128983843,XGBoost,A_v13A_current,14.567113876342772,2120397.0,0.1646874134956562,-0.1646874134956562,0.25,0.2231434513142538,-0.1202089847018046,0,1,0.85,exact_age_validated,0.48,0.05,2120396.964113077,0.1646874134956579,-0.1646874134956579,-379603.03588692285,-0.1518412143547691,-0.1646874134956579,-0.1518412143547691,-0.055042205037609,-0.3880395498724834,False,True,3257,-0.2782269079242744,-0.2075138648538152,-0.3687310043065428,-0.6249944573526541,0.889997660433723,-0.2559045456236418,-0.2840202894903476,14.42849441393362,2804,False,0.85,0.9377777777777778,1.0,0.5416666666666666,0.879888888888889,87.98888888888891,0.6613579919434054,2201,False,MID
Mohammed Fuseini,979410.0,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.38193018480493,1688,2500000.0,14.73180128983843,RandomForest,A_v13A_current,14.525665525230572,2034306.48513604,0.2061357646078576,-0.2061357646078576,0.25,0.2231434513142538,-0.1202089847018046,0,1,0.85,exact_age_validated,0.48,0.05,2034306.48513604,0.2061357646078576,-0.2061357646078576,-465693.5148639605,-0.1862774059455841,-0.2061357646078576,-0.1862774059455841,-0.09852996801055,-0.4151724736427037,False,True,3355,-0.2782269079242744,-0.2075138648538152,-0.3687310043065428,-0.6249944573526541,0.889997660433723,-0.2559045456236418,-0.2840202894903476,14.42849441393362,2807,False,0.85,0.9377777777777778,1.0,0.5416666666666666,0.879888888888889,87.98888888888891,0.6613579919434054,2202,False,MID
Mohammed Fuseini,979410.0,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.38193018480493,1688,2500000.0,14.73180128983843,HistGradientBoosting,A_v13A_current,14.4592569474218,1903599.1608794257,0.2725443424166283,-0.2725443424166283,0.25,0.2231434513142538,-0.1202089847018046,0,1,0.85,exact_age_validated,0.48,0.05,1903599.1608794224,0.27254434241663,-0.27254434241663,-596400.8391205778,-0.2385603356482311,-0.27254434241663,-0.2385603356482311,-0.1682060929618265,-0.456367178416157,False,True,3522,-0.2782269079242744,-0.2075138648538152,-0.3687310043065428,-0.6249944573526541,0.889997660433723,-0.2559045456236418,-0.2840202894903476,14.42849441393362,2809,False,0.85,0.9377777777777778,1.0,0.5416666666666666,0.879888888888889,87.98888888888891,0.6613579919434054,2205,False,MID
Mohammed Fuseini,979410.0,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.38193018480493,1688,2500000.0,14.73180128983843,RandomForest,B_v13B_advanced,14.71871780516851,2467504.33016708,0.0130834846699201,-0.0130834846699201,0.25,0.2231434513142538,-0.1202089847018046,0,1,0.85,exact_age_validated,0.48,0.05,2467504.33016708,0.0130834846699201,-0.0130834846699201,-32495.66983292019,-0.012998267933168,-0.0130834846699201,-0.012998267933168,0.1040211966570312,-0.2786425780454689,False,True,2923,-0.2782269079242744,-0.2075138648538152,-0.3687310043065428,-0.6249944573526541,0.889997660433723,-0.2559045456236418,-0.2840202894903476,14.42849441393362,2802,False,0.85,0.9377777777777778,1.0,0.5416666666666666,0.879888888888889,87.98888888888891,0.6613579919434054,2206,False,MID
Mohammed Fuseini,979410.0,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.38193018480493,1688,2500000.0,14.73180128983843,LightGBM,A_v13A_current,14.63780199062221,2275708.500380965,0.0939992992162199,-0.0939992992162199,0.25,0.2231434513142538,-0.1202089847018046,0,1,0.85,exact_age_validated,0.48,0.05,2275708.500380965,0.0939992992162199,-0.0939992992162199,-224291.49961903505,-0.089716599847614,-0.0939992992162199,-0.089716599847614,0.0191240253744751,-0.3390903963276834,False,True,3094,-0.2782269079242744,-0.2075138648538152,-0.3687310043065428,-0.6249944573526541,0.889997660433723,-0.2559045456236418,-0.2840202894903476,14.42849441393362,2803,False,0.85,0.9377777777777778,1.0,0.5416666666666666,0.879888888888889,87.98888888888891,0.6613579919434054,2204,False,MID
Mohammed Fuseini,979410.0,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.38193018480493,1688,2500000.0,14.73180128983843,LightGBM,B_v13B_advanced,14.372067258868064,1744654.7776132731,0.3597340309703654,-0.3597340309703654,0.25,0.2231434513142538,-0.1202089847018046,0,1,0.85,exact_age_validated,0.48,0.05,1744654.7776132731,0.3597340309703654,-0.3597340309703654,-755345.2223867269,-0.3021380889546907,-0.3597340309703654,-0.3021380889546907,-0.2596858360098766,-0.5064612873827868,False,True,3691,-0.2782269079242744,-0.2075138648538152,-0.3687310043065428,-0.6249944573526541,0.889997660433723,-0.2559045456236418,-0.2840202894903476,14.42849441393362,2811,False,0.85,0.9377777777777778,1.0,0.5416666666666666,0.879888888888889,87.98888888888891,0.6613579919434054,2208,False,MID
Stefan Mitrović,726526.0,OH Leuven,A.G.S Asteras Tripolis,Belgian Pro League,2024-2025,MID,22.32443531827516,1535,1800000.0,14.403297222866392,LightGBM,B_v13B_advanced,14.400669983014666,1795277.1749805072,0.0026272398517264,-0.0026272398517264,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.12,0.06,1795277.1749805072,0.0026272398517264,-0.0026272398517264,-4722.825019492768,-0.0026237916774959,-0.0026272398517264,-0.0026237916774959,0.1149919273143193,-0.2704683328575605,False,True,2893,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4511,False,0.85,0.8527777777777777,1.0,0.8333333333333333,0.8793055555555556,87.93055555555556,0.6560062710485497,2215,False,MID
Stefan Mitrović,726526.0,OH Leuven,A.G.S Asteras Tripolis,Belgian Pro League,2024-2025,MID,22.32443531827516,1535,1800000.0,14.403297222866392,RandomForest,B_v13B_advanced,14.711296952213674,2449261.1171876,-0.3079997293472818,0.3079997293472818,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.12,0.06,2449261.1171876,-0.3079997293472818,0.3079997293472818,649261.1171875997,0.3607006206597776,0.3079997293472818,0.3607006206597776,0.4409028899232398,0.0158018128352248,True,False,2155,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4462,False,0.85,0.8527777777777777,1.0,0.8333333333333333,0.8793055555555556,87.93055555555556,0.6560062710485497,2216,False,MID
Stefan Mitrović,726526.0,OH Leuven,A.G.S Asteras Tripolis,Belgian Pro League,2024-2025,MID,22.32443531827516,1535,1800000.0,14.403297222866392,XGBoost,A_v13A_current,14.486382484436035,1955942.0,-0.0830852615696429,0.0830852615696429,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.12,0.06,1955942.0149639605,-0.0830852615696429,0.0830852615696429,155942.0149639605,0.0866344527577558,0.0830852615696429,0.0866344527577558,0.2049218001707877,-0.200140081380085,True,False,2700,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4501,False,0.85,0.8527777777777777,1.0,0.8333333333333333,0.8793055555555556,87.93055555555556,0.6560062710485497,2212,False,MID
Stefan Mitrović,726526.0,OH Leuven,A.G.S Asteras Tripolis,Belgian Pro League,2024-2025,MID,22.32443531827516,1535,1800000.0,14.403297222866392,RandomForest,A_v13A_current,14.457130259054482,1899555.1004402984,-0.0538330361880898,0.0538330361880898,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.12,0.06,1899555.1004402984,-0.0538330361880898,0.0538330361880898,99555.10044029844,0.0553083891334991,0.0538330361880898,0.0553083891334991,0.1742302573303875,-0.2248224767633402,True,False,2757,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4503,False,0.85,0.8527777777777777,1.0,0.8333333333333333,0.8793055555555556,87.93055555555556,0.6560062710485497,2214,False,MID
Stefan Mitrović,726526.0,OH Leuven,A.G.S Asteras Tripolis,Belgian Pro League,2024-2025,MID,22.32443531827516,1535,1800000.0,14.403297222866392,HistGradientBoosting,B_v13B_advanced,14.51233811509672,2007374.3149491304,-0.1090408922303289,0.1090408922303289,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.12,0.06,2007374.314949127,-0.1090408922303272,0.1090408922303272,207374.3149491269,0.1152079527495149,0.1090408922303272,0.1152079527495149,0.2321545436623089,-0.1776264827122354,True,False,2646,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4499,False,0.85,0.8527777777777777,1.0,0.8333333333333333,0.8793055555555556,87.93055555555556,0.6560062710485497,2211,False,MID
Stefan Mitrović,726526.0,OH Leuven,A.G.S Asteras Tripolis,Belgian Pro League,2024-2025,MID,22.32443531827516,1535,1800000.0,14.403297222866392,XGBoost,B_v13B_advanced,14.749225616455078,2543942.5,-0.3459283935886859,0.3459283935886859,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.12,0.06,2543942.539353824,-0.3459283935886859,0.3459283935886859,743942.5393538233,0.413301410752124,0.3459283935886859,0.413301410752124,0.4806977844401645,0.0572469657948704,True,False,2063,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4457,False,0.85,0.8527777777777777,1.0,0.8333333333333333,0.8793055555555556,87.93055555555556,0.6560062710485497,2209,False,MID
Stefan Mitrović,726526.0,OH Leuven,A.G.S Asteras Tripolis,Belgian Pro League,2024-2025,MID,22.32443531827516,1535,1800000.0,14.403297222866392,HistGradientBoosting,A_v13A_current,14.476345601443272,1936408.644874929,-0.07304837857688,0.07304837857688,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.12,0.06,1936408.644874929,-0.07304837857688,0.07304837857688,136408.64487492898,0.0757825804860716,0.07304837857688,0.0757825804860716,0.1943910654886078,-0.2086904758781313,True,False,2715,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4502,False,0.85,0.8527777777777777,1.0,0.8333333333333333,0.8793055555555556,87.93055555555556,0.6560062710485497,2213,False,MID
Stefan Mitrović,726526.0,OH Leuven,A.G.S Asteras Tripolis,Belgian Pro League,2024-2025,MID,22.32443531827516,1535,1800000.0,14.403297222866392,LightGBM,A_v13A_current,14.592557714241408,2175040.219898726,-0.1892604913750162,0.1892604913750162,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.12,0.06,2175040.219898726,-0.1892604913750162,0.1892604913750162,375040.21989872586,0.2083556777215143,0.1892604913750162,0.2083556777215143,0.3163212431757612,-0.1042336362829337,True,False,2440,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4487,False,0.85,0.8527777777777777,1.0,0.8333333333333333,0.8793055555555556,87.93055555555556,0.6560062710485497,2210,False,MID
Jacob Ondrejka,663237.0,Antwerp,Parma Calcio 1913,Belgian Pro League,2024-2025,MID,22.083504449007528,1509,5000000.0,15.424948470398377,LightGBM,A_v13A_current,15.196021472584892,3976932.9817318553,0.2289269978134829,-0.2289269978134829,0.25,0.2231435013142206,-0.1202089549260411,0,3,0.85,exact_age_validated,0.42,0.24,3976932.9817318553,0.2289269978134847,-0.2289269978134847,-1023067.0182681448,-0.2046134036536289,-0.2289269978134847,-0.2046134036536289,-0.122442614012422,-0.4296197514943,False,True,3415,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,-0.8922944285896809,-0.3450191083368633,-0.3829256990755245,12.8252287013274,3202,False,0.85,0.8383333333333334,1.0,0.875,0.8784166666666668,87.84166666666668,0.6478512677802021,2217,False,MID
Jacob Ondrejka,663237.0,Antwerp,Parma Calcio 1913,Belgian Pro League,2024-2025,MID,22.083504449007528,1509,5000000.0,15.424948470398377,LightGBM,B_v13B_advanced,14.86046420386953,2843266.7235419685,0.5644842665288454,-0.5644842665288454,0.25,0.2231435013142206,-0.1202089549260411,0,3,0.85,exact_age_validated,0.42,0.24,2843266.7235419685,0.5644842665288472,-0.5644842665288472,-2156733.2764580315,-0.4313466552916063,-0.5644842665288472,-0.4313466552916063,-0.4745105388917315,-0.6082671497306446,False,True,4185,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,-0.8922944285896809,-0.3450191083368633,-0.3829256990755245,12.8252287013274,3206,False,0.85,0.8383333333333334,1.0,0.875,0.8784166666666668,87.84166666666668,0.6478512677802021,2218,False,MID
Jacob Ondrejka,663237.0,Antwerp,Parma Calcio 1913,Belgian Pro League,2024-2025,MID,22.083504449007528,1509,5000000.0,15.424948470398377,HistGradientBoosting,B_v13B_advanced,14.785217321410416,2637171.0310158944,0.6397311489879591,-0.6397311489879591,0.25,0.2231435013142206,-0.1202089549260411,0,3,0.85,exact_age_validated,0.42,0.24,2637171.0310158944,0.6397311489879609,-0.6397311489879609,-2362828.9689841056,-0.4725657937968211,-0.6397311489879609,-0.4725657937968211,-0.553459845704362,-0.6407444850941302,False,True,4369,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,-0.8922944285896809,-0.3450191083368633,-0.3829256990755245,12.8252287013274,3208,False,0.85,0.8383333333333334,1.0,0.875,0.8784166666666668,87.84166666666668,0.6478512677802021,2223,False,MID
Jacob Ondrejka,663237.0,Antwerp,Parma Calcio 1913,Belgian Pro League,2024-2025,MID,22.083504449007528,1509,5000000.0,15.424948470398377,XGBoost,A_v13A_current,14.842223167419434,2791872.75,0.5827253029789414,-0.5827253029789414,0.25,0.2231435013142206,-0.1202089549260411,0,3,0.85,exact_age_validated,0.42,0.24,2791872.7562572705,0.5827253029789432,-0.5827253029789432,-2208127.243742729,-0.4416254487485459,-0.5827253029789432,-0.4416254487485459,-0.4936491016629069,-0.6163660046397736,False,True,4236,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,-0.8922944285896809,-0.3450191083368633,-0.3829256990755245,12.8252287013274,3207,False,0.85,0.8383333333333334,1.0,0.875,0.8784166666666668,87.84166666666668,0.6478512677802021,2224,False,MID
Jacob Ondrejka,663237.0,Antwerp,Parma Calcio 1913,Belgian Pro League,2024-2025,MID,22.083504449007528,1509,5000000.0,15.424948470398377,HistGradientBoosting,A_v13A_current,14.887987231320658,2922608.891433568,0.5369612390777174,-0.5369612390777174,0.25,0.2231435013142206,-0.1202089549260411,0,3,0.85,exact_age_validated,0.42,0.24,2922608.891433568,0.5369612390777192,-0.5369612390777192,-2077391.108566432,-0.4154782217132863,-0.5369612390777192,-0.4154782217132863,-0.4456332769024093,-0.5957641121198247,False,True,4116,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,-0.8922944285896809,-0.3450191083368633,-0.3829256990755245,12.8252287013274,3205,False,0.85,0.8383333333333334,1.0,0.875,0.8784166666666668,87.84166666666668,0.6478512677802021,2220,False,MID
Jacob Ondrejka,663237.0,Antwerp,Parma Calcio 1913,Belgian Pro League,2024-2025,MID,22.083504449007528,1509,5000000.0,15.424948470398377,XGBoost,B_v13B_advanced,15.16388702392578,3851168.0,0.2610614464725937,-0.2610614464725937,0.25,0.2231435013142206,-0.1202089549260411,0,3,0.85,exact_age_validated,0.42,0.24,3851167.950118973,0.2610614464725973,-0.2610614464725973,-1148832.0498810266,-0.2297664099762053,-0.2610614464725973,-0.2297664099762053,-0.1561581961539349,-0.4494382787940599,False,True,3502,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,-0.8922944285896809,-0.3450191083368633,-0.3829256990755245,12.8252287013274,3203,False,0.85,0.8383333333333334,1.0,0.875,0.8784166666666668,87.84166666666668,0.6478512677802021,2219,False,MID
