player_name_fbref,player_id_tm,club_actual,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,opportunity_score_raw,opportunity_score,opportunity_rank,opportunity_tier,is_scouting_target,is_high_priority_or_target,position,club_anterior,expected_roi,expected_upside,player_level_tier,player_level_rank,portfolio_value_score,is_eligible_portfolio,portfolio_cost,upside_score_norm,dss_entity,dss_universe,dss_model,dss_feature_set,season_context_club,season_context_league,season_context_season,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot.2,player_name_norm_snapshot.2,current_club_snapshot.2,current_league_snapshot.2,current_season_snapshot.2,current_market_value_eur_snapshot.2,current_valuation_date_snapshot.2,current_age_snapshot.2,current_competition_id_snapshot.2,current_club_id_snapshot.2,homonym_group_size_snapshot.2,is_homonym_name_snapshot.2,identity_resolution_status_snapshot.2,snapshot_source_snapshot.2,_dataset,_player_col,_league_col,league_normalized,understat_player_id,player_name,league_understat,team,current_xg,current_xa,current_npxg,current_expected_contribution,current_expected_contribution_per90,_audit_dataset,club,inefficiency_score_norm,matching_confidence_norm,age_potential_score,player_name_tm_from_dss,player_name_norm_from_dss,name_key,contract_expiration_date,current_club_name,market_value_in_eur,contract_months_remaining,contract_years_remaining,contract_expiring_12m,contract_critical_zone,free_agent_horizon,negotiation_leverage_score,contract_opportunity_score,contract_status,recruitment_contract_score
Tim Drexler,822958,,,Bundesliga,,DEF,19.59479808350445,,4000000.0,,,,,,,,,,,,,0.85,,,,3886420.164712925,,,-113579.83528707502,-0.0283949588217687,,,0.0875251874541343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,-0.0283949588217687,-113579.83528707502,Development Prospect,1,66.54215462840506,True,4000000.0,79.00001354915018,,,,,Hoffenheim,Bundesliga,,19.59479808350445,4000000.0,Tim Drexler,tim drexler,1.FC Nuremberg,Bundesliga,2025-2026,2500000.0,2025-12-16,20.78,L1,4.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,1.FC Nuremberg,Bundesliga,Tim Drexler,tim drexler,1.FC Nuremberg,Bundesliga,2025-2026,2500000.0,2025-12-16,20.78,L1,4.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tim Drexler,tim drexler,1.FC Nuremberg,Austrian Bundesliga,2025-2026,2500000.0,2025-12-16,20.78,A1,409.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tim Drexler,tim drexler,1.FC Nuremberg,Austrian Bundesliga,2025-2026,2500000.0,2025-12-16,20.78,A1,409.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Bundesliga,,,,,,,,,,Portfolio,Hoffenheim,50.80846401543146,85.0,86.3791923340178,Tim Drexler,tim drexler,,,,,,,,,,,,,
Arthur,977464,,,Bundesliga,,DEF,21.76317590691308,,5000000.0,,,,,,,,,,,,,0.85,,,,4496416.883544062,,,-503583.11645593774,-0.1007166232911875,,,0.0063680359227641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,-0.1007166232911875,-503583.11645593774,Development Prospect,1,66.50593050555624,True,5000000.0,78.80000748196592,,,,,Leverkusen,Bundesliga,,21.76317590691308,5000000.0,,,,,,,,,,,,,,,,False,True,Leverkusen,Bundesliga,Arthur,arthur,Bayer 04 Leverkusen,Bundesliga,2025-2026,7000000.0,2025-12-19,22.76,L1,15.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Arthur,arthur,Bayer 04 Leverkusen,Bundesliga,2025-2026,7000000.0,2025-12-19,22.76,L1,15.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Arthur,arthur,Bayer 04 Leverkusen,Bundesliga,2025-2026,7000000.0,2025-12-19,22.76,L1,15.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Bundesliga,,,,,,,,,,Portfolio,Leverkusen,49.10131654459904,85.0,95.05270362765232,Arthur,arthur,,,,,,,,,,,,,
Jhoanner Chávez,713787,,,Ligue 1,,MID,22.45311430527036,,4000000.0,,,,,,,,,,,,,0.85,,,,3506411.5675095925,,,-493588.4324904075,-0.1233971081226018,,,-0.0204329397262284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,-0.1233971081226018,-493588.4324904075,Development Prospect,1,66.50130688046033,True,4000000.0,78.80513307328583,,,,,Lens,Ligue 1,,22.45311430527036,4000000.0,,,,,,,,,,,,,,,,False,True,Lens,Ligue 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Lens,48.53755578006145,85.0,97.81245722108144,,,,,,,,,,,,,,,
Abde Ezzalzouli,724520,,,LaLiga,,MID,22.81724845995893,,12000000.0,,,,,,,,,,,,,0.85,,,,10502559.177299986,,,-1497440.8227000143,-0.1247867352250012,,,-0.0220975004567983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,-0.1247867352250012,-1497440.8227000143,Development Prospect,1,66.50075160944803,True,12000000.0,78.29032569013356,,,,,Real Betis,LaLiga,,22.81724845995893,12000000.0,Abde Ezzalzouli,abde ezzalzouli,Real Betis Balompié,LaLiga,2025-2026,30000000.0,2026-03-16,24.24,ES1,150.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Real Betis Balompié,LaLiga,Abde Ezzalzouli,abde ezzalzouli,Real Betis Balompié,LaLiga,2025-2026,30000000.0,2026-03-16,24.24,ES1,150.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Abde Ezzalzouli,abde ezzalzouli,Real Betis Balompié,LaLiga,2025-2026,20000000.0,2025-12-12,23.99,ES1,150.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Abde Ezzalzouli,abde ezzalzouli,Real Betis Balompié,LaLiga,2025-2026,20000000.0,2025-12-12,23.99,ES1,150.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,LaLiga,,,,,,,,,,Portfolio,Real Betis,48.502541605862135,85.0,99.26899383983572,Abde Ezzalzouli,abde ezzalzouli,,,,,,,,,,,,,
Stefan Bajcetic,864799,,,LaLiga,,DEF,20.1533196440794,,9000000.0,,,,,,,,,,,,,0.85,,,,8531064.452263284,,,-468935.5477367155,-0.0521039497485239,,,0.0616050918127896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,-0.0521039497485239,-468935.5477367155,Development Prospect,1,66.44738813926034,True,9000000.0,78.81777585544285,,,,,Las Palmas,LaLiga,,20.1533196440794,9000000.0,Stefan Bajcetic,stefan bajcetic,Liverpool FC,Premier League,2025-2026,5000000.0,2026-03-09,21.38,GB1,31.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Liverpool FC,Premier League,Stefan Bajcetic,stefan bajcetic,Liverpool FC,Premier League,2025-2026,5000000.0,2026-03-09,21.38,GB1,31.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Stefan Bajcetic,stefan bajcetic,Liverpool FC,Premier League,2025-2026,7000000.0,2025-12-09,21.13,GB1,31.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Stefan Bajcetic,stefan bajcetic,Liverpool FC,Premier League,2025-2026,7000000.0,2025-12-09,21.13,GB1,31.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Las Palmas,50.26323263553573,85.0,88.6132785763176,Stefan Bajcetic,stefan bajcetic,,,,,,,,,,,,,
Abdukodir Khusanov,763079,,,Ligue 1,,DEF,20.6050650239562,,5000000.0,,,,,,,,,,,,,0.85,,,,4646040.575567895,,,-353959.4244321054,-0.070791884886421,,,0.0407132321798136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,-0.070791884886421,-353959.4244321054,Development Prospect,1,66.42309613555179,True,5000000.0,78.876739262554,,,,,Lens,Ligue 1,,20.6050650239562,5000000.0,Abdukodir Khusanov,abdukodir khusanov,Manchester City,Premier League,2025-2026,35000000.0,2025-12-09,21.78,GB1,281.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Manchester City,Premier League,Abdukodir Khusanov,abdukodir khusanov,Manchester City,Premier League,2025-2026,35000000.0,2025-12-09,21.78,GB1,281.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Abdukodir Khusanov,abdukodir khusanov,Manchester City,Premier League,2025-2026,35000000.0,2025-12-09,21.78,GB1,281.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Abdukodir Khusanov,abdukodir khusanov,Manchester City,Premier League,2025-2026,35000000.0,2025-12-09,21.78,GB1,281.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Lens,49.823770620661605,85.0,90.4202600958248,Abdukodir Khusanov,abdukodir khusanov,,,,,,,,,,,,,
Myles Lewis-Skelly,890721,,,Premier League,,DEF,18.015058179329227,,5000000.0,,,,,,,,,,,,,0.85,,,,5055533.47095842,,,55533.47095842008,0.011106694191684,,,0.1293373826434801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,0.011106694191684,55533.47095842008,Development Prospect,1,66.3717018467383,True,5000000.0,79.08674022280614,,,,,Arsenal,Premier League,,18.015058179329227,5000000.0,Myles Lewis-Skelly,myles lewis skelly,Arsenal FC,Premier League,2025-2026,35000000.0,2026-03-09,19.45,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Arsenal FC,Premier League,Myles Lewis-Skelly,myles lewis skelly,Arsenal FC,Premier League,2025-2026,35000000.0,2026-03-09,19.45,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Myles Lewis-Skelly,myles lewis skelly,Arsenal FC,Premier League,2025-2026,40000000.0,2025-12-09,19.2,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Myles Lewis-Skelly,myles lewis skelly,Arsenal FC,Premier League,2025-2026,40000000.0,2025-12-09,19.2,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Arsenal,51.68798703861016,85.0,80.06023271731691,Myles Lewis-Skelly,myles lewis skelly,,,,,,,,,,,,,
Leonardo Buta,653415,,,Liga Portugal,,DEF,22.54072553045859,,2500000.0,,,,,,,,,,,,,0.85,,,,2151806.087698091,,,-348193.9123019092,-0.1392775649207636,,,-0.0396144916240421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,-0.1392775649207636,-348193.9123019092,Development Prospect,1,66.35324932797552,True,2500000.0,78.87969600025889,,,,,Moreirense,Liga Portugal,,22.54072553045859,2500000.0,Leonardo Buta,leonardo buta,SD Eibar,LaLiga,2025-2026,1500000.0,2025-12-30,23.57,ES1,1533.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,SD Eibar,LaLiga,Leonardo Buta,leonardo buta,SD Eibar,LaLiga,2025-2026,1500000.0,2025-12-30,23.57,ES1,1533.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Leonardo Buta,leonardo buta,SD Eibar,Liga Portugal,2025-2026,1500000.0,2025-12-30,23.57,PO1,2425.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Leonardo Buta,leonardo buta,SD Eibar,Liga Portugal,2025-2026,1500000.0,2025-12-30,23.57,PO1,2425.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,LaLiga,,,,,,,,,,Portfolio,Moreirense,48.13407023145473,85.0,98.16290212183436,Leonardo Buta,leonardo buta,,,,,,,,,,,,,
Eliot Matazo,535834,,,Championship,,MID,22.81724845995893,,3000000.0,,,,,,,,,,,,,0.85,,,,2548276.8028362887,,,-451723.1971637113,-0.1505743990545704,,,-0.0534762769506004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,-0.1505743990545704,-451723.1971637113,Development Prospect,1,66.30479331665528,True,3000000.0,78.82660289539693,,,,,Hull City,Championship,,22.81724845995893,3000000.0,Eliot Matazo,eliot matazo,Hull City,Premier League,2025-2026,2000000.0,2025-12-03,23.8,GB1,3008.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Hull City,Premier League,Eliot Matazo,eliot matazo,Hull City,Premier League,2025-2026,2000000.0,2025-12-03,23.8,GB1,3008.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Eliot Matazo,eliot matazo,Hull City,Premier League,2025-2026,2000000.0,2025-12-03,23.8,GB1,3008.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Eliot Matazo,eliot matazo,Hull City,Premier League,2025-2026,2000000.0,2025-12-03,23.8,GB1,3008.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Hull City,47.84248641764494,85.0,99.26899383983572,Eliot Matazo,eliot matazo,,,,,,,,,,,,,
Jhoanner Chávez,713787,,,Ligue 1,,MID,22.45311430527036,,4000000.0,,,,,,,,,,,,,0.85,,,,3442734.3275805684,,,-557265.6724194316,-0.1393164181048579,,,-0.0396618539589744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,-0.1393164181048579,-557265.6724194316,Development Prospect,1,66.29090204314002,True,4000000.0,78.77247736257186,,,,,Lens,Ligue 1,,22.45311430527036,4000000.0,,,,,,,,,,,,,,,,False,True,Lens,Ligue 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Lens,48.13307396077782,85.0,97.81245722108144,,,,,,,,,,,,,,,
Nico O’Reilly,743413,,,Premier League,,DEF,19.991786447638603,,7000000.0,,,,,,,,,,,,,0.85,,,,6548527.582838052,,,-451472.4171619481,-0.064496059594564,,,0.0477981096703748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,-0.064496059594564,-451472.4171619481,Development Prospect,1,66.23979826053599,True,7000000.0,78.82673150334539,,,,,Manchester City,Premier League,,19.991786447638603,7000000.0,Nico O'Reilly,nico o reilly,Manchester City,Premier League,2025-2026,50000000.0,2026-03-09,20.97,GB1,281.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Manchester City,Premier League,Nico O'Reilly,nico o reilly,Manchester City,Premier League,2025-2026,50000000.0,2026-03-09,20.97,GB1,281.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Nico O'Reilly,nico o reilly,Manchester City,Premier League,2025-2026,40000000.0,2025-12-09,20.72,GB1,281.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Nico O'Reilly,nico o reilly,Manchester City,Premier League,2025-2026,40000000.0,2025-12-09,20.72,GB1,281.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Manchester City,49.9728016112884,85.0,87.96714579055441,Nico O'Reilly,nico o reilly,,,,,,,,,,,,,
Ali Al Hamadi,610581,,,Championship,,ATT,22.587268993839835,,2000000.0,,,,,,,,,,,,,0.85,,,,1697488.021032759,,,-302511.978967241,-0.1512559894836205,,,-0.0543185099377972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATT,,-0.1512559894836205,-302511.978967241,Development Prospect,1,66.22307337226842,True,2000000.0,78.90312314630816,,,,,Stoke City,Championship,,22.587268993839835,2000000.0,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Luton Town,Premier League,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Stoke City,47.82476997631088,85.0,98.34907597535934,Ali Al-Hamadi,ali al hamadi,,,,,,,,,,,,,
Tanguy Nianzou,538996,,,LaLiga,,DEF,22.55715263518138,,3000000.0,,,,,,,,,,,,,0.85,,,,2553002.243592928,,,-446997.75640707184,-0.1489992521356906,,,-0.0515324698165606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,-0.1489992521356906,-446997.75640707184,Development Prospect,1,66.22180489859039,True,3000000.0,78.82902625147385,,,,,Sevilla,LaLiga,,22.55715263518138,3000000.0,Tanguy Nianzou,tanguy nianzou,Sevilla FC,LaLiga,2025-2026,1400000.0,2025-12-12,23.52,ES1,368.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Sevilla FC,LaLiga,Tanguy Nianzou,tanguy nianzou,Sevilla FC,LaLiga,2025-2026,1400000.0,2025-12-12,23.52,ES1,368.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tanguy Nianzou,tanguy nianzou,Sevilla FC,LaLiga,2025-2026,1400000.0,2025-12-12,23.52,ES1,368.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tanguy Nianzou,tanguy nianzou,Sevilla FC,LaLiga,2025-2026,1400000.0,2025-12-12,23.52,ES1,368.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,LaLiga,,,,,,,,,,Portfolio,Sevilla,47.88337456329874,85.0,98.22861054072553,Tanguy Nianzou,tanguy nianzou,,,,,,,,,,,,,
Jordan James,667517,,,Ligue 1,,MID,20.44079397672827,,5000000.0,,,,,,,,,,,,,0.85,,,,4567096.422426089,,,-432903.5775739113,-0.0865807155147822,,,0.022732272143004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,-0.0865807155147822,-432903.5775739113,Development Prospect,1,66.15815095031392,True,5000000.0,78.83625419394184,,,,,Rennes,Ligue 1,,20.44079397672827,5000000.0,Jordan James,jordan james,Leicester City,Premier League,2025-2026,8000000.0,2025-12-03,21.42,GB1,1003.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Leicester City,Premier League,Jordan James,jordan james,Leicester City,Premier League,2025-2026,8000000.0,2025-12-03,21.42,GB1,1003.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jordan James,jordan james,Leicester City,Premier League,2025-2026,8000000.0,2025-12-03,21.42,GB1,1003.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jordan James,jordan james,Leicester City,Premier League,2025-2026,8000000.0,2025-12-03,21.42,GB1,1003.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Rennes,49.44553962227432,85.0,89.76317590691308,Jordan James,jordan james,,,,,,,,,,,,,
Jhoanner Chávez,713787,,,Ligue 1,,MID,22.45311430527036,,4000000.0,,,,,,,,,,,,,0.85,,,,3397814.1415739083,,,-602185.8584260917,-0.1505464646065229,,,-0.0534417731117172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID,,-0.1505464646065229,-602185.8584260917,Development Prospect,1,66.14021204268454,True,4000000.0,78.74944086474176,,,,,Lens,Ligue 1,,22.45311430527036,4000000.0,,,,,,,,,,,,,,,,False,True,Lens,Ligue 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portfolio,player_name_norm,display_league,Ligue 1,,,,,,,,,,Portfolio,Lens,47.84321220878192,85.0,97.81245722108144,,,,,,,,,,,,,,,
Ali Al Hamadi,610581,,,Championship,,ATT,22.587268993839835,,2000000.0,,,,,,,,,,,,,0.85,,,,1682062.428968964,,,-317937.57103103586,-0.1589687855155179,,,-0.063896529715811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATT,,-0.158968785515518,-317937.5710310361,Development Prospect,1,66.12035846531464,True,2000000.0,78.89521241285632,,,,,Stoke City,Championship,,22.587268993839835,2000000.0,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Luton Town,Premier League,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ali Al-Hamadi,ali al hamadi,Luton Town,Premier League,2025-2026,2000000.0,2025-11-26,23.74,GB1,1031.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Stoke City,47.62329552912925,85.0,98.34907597535934,Ali Al-Hamadi,ali al hamadi,,,,,,,,,,,,,
Taylor Harwood-Bellis,503977,,,Premier League,,DEF,22.87748117727584,,25000000.0,,,,,,,,,,,,,1.0,,,,18274476.947457235,,,-6725523.052542765,-0.2690209221017106,,,-0.2110409861254351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,,-0.2690209221017106,-6725523.052542765,Development Prospect,1,66.11734203732908,True,25000000.0,75.60919910429332,,,,,Southampton,Premier League,,22.87748117727584,25000000.0,Taylor Harwood-Bellis,taylor harwood bellis,Southampton FC,Premier League,2025-2026,20000000.0,2025-12-03,23.84,GB1,180.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Southampton FC,Premier League,Taylor Harwood-Bellis,taylor harwood bellis,Southampton FC,Premier League,2025-2026,20000000.0,2025-12-03,23.84,GB1,180.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Taylor Harwood-Bellis,taylor harwood bellis,Southampton FC,Premier League,2025-2026,20000000.0,2025-12-03,23.84,GB1,180.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Taylor Harwood-Bellis,taylor harwood bellis,Southampton FC,Premier League,2025-2026,20000000.0,2025-12-03,23.84,GB1,180.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Portfolio,player_name_norm,display_league,Premier League,,,,,,,,,,Portfolio,Southampton,44.52809958069082,100.0,99.50992470910336,Taylor Harwood-Bellis,taylor harwood bellis,,,,,,,,,,,,,
