player_id_tm,player_name,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,log_market_value_eur,predicted_log_market_value,inefficiency_score,inefficiency_score_z,confidence_score,opportunity_score,matching_method,matching_confidence,age_diff,club_score
872171.0,Lucas Beraldo,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,21.045859000684462,2011,30000000.0,5059553.616264766,-24940446.383735232,-0.8313482127911744,17.216707939626428,15.436788819242707,-1.7799191203837204,-1.822715859044214,1.0,-1.822715859044214,exact_age_club_validated,1.0,1.0458590006844624,73.07692307692308
683840.0,Pedri,Barcelona,Futbol Club Barcelona,LaLiga,2024-2025,MID,22.088980150581794,2879,100000000.0,12342165.061698439,-87657834.93830156,-0.8765783493830156,18.420680743952367,16.32853201175674,-2.0921487321956285,-2.1424527833770983,0.85,-1.8210848658705334,exact_age_validated,0.85,1.0889801505817935,60.0
467437.0,Malik Tillman,PSV,Bayer 04 Leverkusen Fußball,Eredivisie,2024-2025,MID,22.38193018480493,1915,25000000.0,3240432.423905472,-21759567.576094527,-0.8703827030437811,17.034386382832476,14.991217343031318,-2.0431690398011586,-2.092295413260606,0.85,-1.7784511012715152,exact_age_validated,0.85,0.38193018480492924,7.4074074074074066
504073.0,Eduardo Quaresma,Sporting CP,Sporting Clube de Portugal,Liga Portugal,2024-2025,DEF,22.60369609856263,1391,14000000.0,1819304.2715932052,-12180695.728406794,-0.8700496948861995,16.454567887579532,14.413964717614423,-2.0406031699651095,-2.089667849126455,0.85,-1.7762176717574867,exact_age_validated,0.85,0.6036960985626294,59.45945945945945
670681.0,João Neves,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,20.027378507871322,1844,60000000.0,10632241.976547625,-49367758.02345237,-0.8227959670575395,17.909855120186375,16.179401638385194,-1.730453481801181,-1.7720608585503115,1.0,-1.7720608585503115,exact_age_club_validated,1.0,1.0273785078713225,73.07692307692308
620313.0,Lucas Gourna-Douath,RB Salzburg,Le Havre Athletic Club,Austrian Bundesliga,2024-2025,MID,21.36892539356605,429,8000000.0,1074806.3524440862,-6925193.647555914,-0.8656492059444892,15.89495209964411,13.88765106605592,-2.00730103358819,-2.0555649893846155,0.85,-1.7472302409769231,exact_age_validated,0.85,1.3689253935660517,24.242424242424242
1178758.0,Malick Yalcouye,Sturm Graz,Sportklub Puntigamer Sturm Graz,Austrian Bundesliga,2024-2025,MID,19.080082135523615,1977,13000000.0,1955176.327671383,-11044823.672328617,-0.8496018209483552,16.38045991542581,14.485990940516736,-1.8944689749090742,-1.9400199736545218,0.85,-1.6490169776063435,exact_age_validated,0.85,1.0800821355236145,48.78048780487805
519184.0,Amar Dedić,RB Salzburg,Sport Lisboa e Benfica,Austrian Bundesliga,2024-2025,DEF,22.33264887063655,782,15000000.0,2292317.5536308414,-12707682.446369158,-0.8471788297579439,16.523560759066484,14.645073895924337,-1.8784868631421467,-1.923653584729886,0.85,-1.635105547020403,exact_age_validated,0.85,1.3326488706365502,30.303030303030297
566799.0,James Trafford,Burnley,Manchester City Football Club,Championship,2024-2025,GK,22.223134839151268,4050,18000000.0,2752011.775106013,-15247988.224893987,-0.8471104569385548,16.70588231586044,14.827842756771135,-1.878039559089304,-1.9231955256070896,0.85,-1.6347161967660262,exact_age_validated,0.85,1.2231348391512675,16.666666666666664
709187.0,Nico Williams,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,22.017796030116358,1996,70000000.0,14282618.583270768,-55717381.416729234,-0.7959625916675604,18.064005800013632,16.474553872243348,-1.589451927770284,-1.627669034372037,1.0,-1.627669034372037,exact_age_club_validated,1.0,0.017796030116357997,78.78787878787878
