player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank
Jesus Rodríguez,1190411.0,Real Betis,Calcio Como,LaLiga,2024-2025,MID,18.89664613278576,1111,700000.0,13.458835614025542,HistGradientBoosting,B_v13B_advanced,16.135497247331873,10175538.862314638,-2.676661633306331,2.676661633306331,0.4,0.33647166519362237,0.2987354985416992,1,1,0.85,exact_age_validated,0.16,0.0,10175538.862314638,-2.676661633306331,2.676661633306331,9475538.862314638,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,48
Lasse Rosenboom,512352.0,Holstein Kiel,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,13.122363377404328,HistGradientBoosting,B_v13B_advanced,16.18887137464915,10733404.740319012,-3.066507997244821,3.066507997244821,0.0,0.0,-0.28329844427707607,0,1,1.0,exact_age_club_validated,0.1,0.1,10733404.740319012,-3.0665079972448215,3.0665079972448215,10233404.740319012,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,40
Mario Martín,948273.0,Valladolid,Getafe Club de Fútbol S. A. D. Team Dubai,LaLiga,2024-2025,MID,20.602327173169066,1748,500000.0,13.122363377404328,RandomForest,B_v13B_advanced,15.916546822785852,8174636.61328947,-2.794183445381524,2.794183445381524,0.6666666666666666,0.5108242904362132,0.4347828594471473,1,1,0.85,exact_age_validated,0.0,0.05,8174636.61328947,-2.794183445381524,2.794183445381524,7674636.61328947,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,38
Jesus Rodríguez,1190411.0,Real Betis,Calcio Como,LaLiga,2024-2025,MID,18.89664613278576,1111,700000.0,13.458835614025542,RandomForest,B_v13B_advanced,15.755634330756752,6959612.327982271,-2.2967987167312103,2.2967987167312103,0.4,0.33647166519362237,0.2987354985416992,1,1,0.85,exact_age_validated,0.16,0.0,6959612.327982271,-2.2967987167312103,2.2967987167312103,6259612.327982271,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,39
Yassin Belkhdim,807688.0,Angers,Angers Sporting Club de l'Ouest,Ligue 1,2024-2025,MID,22.64476386036961,1523,500000.0,13.122363377404328,RandomForest,B_v13B_advanced,15.336879245826967,4578487.428816272,-2.214515868422639,2.214515868422639,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.06,0.06,4578487.428816272,-2.214515868422639,2.214515868422639,4078487.428816272,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,37
Yan Diomandé,1390649.0,Leganés,RasenBallsport Leipzig,LaLiga,2024-2025,MID,18.472279260780287,545,600000.0,13.304684934198283,RandomForest,B_v13B_advanced,15.890730697441136,7966299.963126358,-2.5860457632428524,2.5860457632428524,,,0.0,0,1,0.85,exact_age_validated,0.33,0.17,7966299.963126358,-2.5860457632428524,2.5860457632428524,7366299.963126358,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,36
Lasse Rosenboom,512352.0,Holstein Kiel,Holstein Kiel,Bundesliga,2024-2025,MID,22.91854893908282,1734,500000.0,13.122363377404328,LightGBM,B_v13B_advanced,16.154850396299747,10374385.529966148,-3.0324870188954183,3.0324870188954183,0.0,0.0,-0.28329844427707607,0,1,1.0,exact_age_club_validated,0.1,0.1,10374385.529966148,-3.0324870188954183,3.0324870188954183,9874385.529966148,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,49
Mario Martín,948273.0,Valladolid,Getafe Club de Fútbol S. A. D. Team Dubai,LaLiga,2024-2025,MID,20.602327173169066,1748,500000.0,13.122363377404328,HistGradientBoosting,B_v13B_advanced,16.18914963362627,10736391.822114944,-3.06678625622194,3.06678625622194,0.6666666666666666,0.5108242904362132,0.4347828594471473,1,1,0.85,exact_age_validated,0.0,0.05,10736391.822114943,-3.06678625622194,3.06678625622194,10236391.822114943,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,47
Yassin Belkhdim,807688.0,Angers,Angers Sporting Club de l'Ouest,Ligue 1,2024-2025,MID,22.64476386036961,1523,500000.0,13.122363377404328,HistGradientBoosting,B_v13B_advanced,15.451702233036793,5135574.287849597,-2.3293388556324643,2.3293388556324643,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.06,0.06,5135574.287849597,-2.3293388556324643,2.3293388556324643,4635574.287849597,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,45
Andrés García,1063329.0,Aston Villa,Aston Villa Football Club,Premier League,2024-2025,DEF,21.683778234086244,318,900000.0,13.710150042306449,RandomForest,A_v13A_current,15.939053464394917,8360706.277064983,-2.2289034220884663,2.2289034220884663,0.125,0.11778289676765752,-0.19805486479308607,0,1,0.85,exact_age_validated,0.0,0.0,8360706.277064998,-2.228903422088468,2.228903422088468,7460706.277064998,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,2
Yan Diomandé,1390649.0,Leganés,RasenBallsport Leipzig,LaLiga,2024-2025,MID,18.472279260780287,545,600000.0,13.304684934198283,HistGradientBoosting,B_v13B_advanced,15.865158346510553,7765165.644324541,-2.560473412312268,2.560473412312268,,,0.0,0,1,0.85,exact_age_validated,0.33,0.17,7765165.644324555,-2.5604734123122697,2.5604734123122697,7165165.644324555,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,44
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,HistGradientBoosting,B_v13B_advanced,15.843172983837398,7596308.653954465,-2.72080960643307,2.72080960643307,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.58,0.38,7596308.653954465,-2.72080960643307,2.72080960643307,7096308.653954465,5.0,2.2000722751818436,5.0,2.426072388659802,3.6711931494440835,True,False,43
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,LightGBM,B_v13B_advanced,15.299200159686071,4409183.83861308,-2.176836782281743,2.176836782281743,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.58,0.38,4409183.83861308,-2.176836782281743,2.176836782281743,3909183.83861308,5.0,2.176836782281743,5.0,2.4016936237467243,3.6711931494440835,True,False,64
Pau Navarro,1061336.0,Villarreal,Villarreal Club de Fútbol S.A.D.,LaLiga,2024-2025,DEF,19.64955509924709,916,500000.0,13.122363377404328,XGBoost,A_v13A_current,15.29287338256836,4381376.0,-2.170510005164031,2.170510005164031,1.5,0.9162877318846547,0.7769228195550556,1,1,0.85,exact_age_validated,0.0,0.0,4381375.975030614,-2.170510005164031,2.170510005164031,3881375.975030614,5.0,2.170510005164031,5.0,2.395055545842663,3.6711931494440835,True,False,65
Dominik Javorček,610608.0,Holstein Kiel,"SK Slavia Praha, a.s.",Bundesliga,2024-2025,DEF,22.132785763175907,386,550000.0,13.217673557208654,XGBoost,B_v13B_advanced,15.378670692443848,4773883.5,-2.1609971352351938,2.1609971352351938,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.0,0.47,4773883.547151801,-2.1609971352351938,2.1609971352351938,4223883.547151801,5.0,2.1609971352351938,5.0,2.3850746076012874,3.6711931494440835,True,False,66
Emilio Kehrer,527279.0,Willem II,Willem II Tilburg,Eredivisie,2024-2025,MID,22.746064339493497,979,500000.0,13.122363377404328,LightGBM,A_v13A_current,15.281007247393624,4329693.219174977,-2.158643869989296,2.158643869989296,0.25,0.22314305131533452,-0.12020922290742721,0,1,0.85,exact_age_validated,0.09,0.28,4329693.219174977,-2.1586438699892962,2.1586438699892962,3829693.2191749774,5.0,2.1586438699892962,5.0,2.382605553019381,3.6711931494440835,True,False,67
Andrés García,1063329.0,Aston Villa,Aston Villa Football Club,Premier League,2024-2025,DEF,21.683778234086244,318,900000.0,13.710150042306449,RandomForest,B_v13B_advanced,15.866207238705014,7773314.738971352,-2.156057196398565,2.156057196398565,0.125,0.11778289676765752,-0.19805486479308607,0,1,0.85,exact_age_validated,0.0,0.0,7773314.738971352,-2.1560571963985655,2.1560571963985655,6873314.738971352,5.0,2.1560571963985655,5.0,2.379891605540564,3.6711931494440835,True,False,68
Kévin Danois,743496.0,Auxerre,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,MID,20.27652292950034,1460,500000.0,13.122363377404328,RandomForest,A_v13A_current,15.253175195499454,4210850.463119708,-2.130811818095125,2.130811818095125,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.0,0.0,4210850.463119708,-2.1308118180951254,2.1308118180951254,3710850.463119708,5.0,2.1308118180951254,5.0,2.3534040614438076,3.6711931494440835,True,False,69
Johan Manzambi,927353.0,Freiburg,Sport-Club Freiburg,Bundesliga,2024-2025,MID,18.98699520876112,335,750000.0,13.527828485512494,RandomForest,A_v13A_current,15.651329948247604,6270269.839259706,-2.12350146273511,2.12350146273511,2.0,1.0986096220085546,0.6125731053272446,0,1,0.85,exact_age_validated,0.54,0.27,6270269.839259706,-2.12350146273511,2.12350146273511,5520269.839259706,5.0,2.12350146273511,5.0,2.34573400961753,3.6711931494440835,True,False,70
Alberto costa,877139.0,Juventus,Futebol Clube do Porto,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,13.122363377404328,XGBoost,A_v13A_current,15.241965293884276,4163911.0,-2.119601916479949,2.119601916479949,,,0.0,0,2,0.85,exact_age_validated,0.0,0.25,4163910.829591338,-2.1196019164799473,2.1196019164799473,3663910.829591338,5.0,2.1196019164799473,5.0,2.3416425912933736,3.6711931494440835,True,False,71
Luca Marianucci,814446.0,Empoli,Torino Calcio,Serie A,2024-2025,DEF,20.40520191649555,1069,800000.0,13.592367006650065,LightGBM,B_v13B_advanced,15.699985344588352,6582896.108824483,-2.107618337938288,2.107618337938288,3.5714285714285716,1.519821289474244,1.3865985426124032,1,1,0.85,exact_age_validated,0.0,0.0,6582896.108824483,-2.1076183379382876,2.1076183379382876,5782896.108824483,5.0,2.1076183379382876,5.0,2.3290693764560304,3.6711931494440835,True,False,72
Bilal Nadir,659520.0,Marseille,Olympique de Marseille,Ligue 1,2024-2025,MID,21.03490759753593,383,500000.0,13.122363377404328,RandomForest,A_v13A_current,15.224599221190784,4092224.309688856,-2.1022358437864543,2.1022358437864543,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.23,0.0,4092224.309688864,-2.102235843786456,2.102235843786456,3592224.309688864,5.0,2.102235843786456,5.0,2.3234220437251225,3.6711931494440835,True,False,73
Alberto costa,877139.0,Juventus,Futebol Clube do Porto,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,13.122363377404328,HistGradientBoosting,A_v13A_current,15.221942823922213,4081368.161714954,-2.0995794465178843,2.0995794465178843,,,0.0,0,2,0.85,exact_age_validated,0.0,0.25,4081368.161714954,-2.0995794465178843,2.0995794465178843,3581368.161714954,5.0,2.0995794465178843,5.0,2.3206349419061647,3.6711931494440835,True,False,74
Johan Manzambi,927353.0,Freiburg,Sport-Club Freiburg,Bundesliga,2024-2025,MID,18.98699520876112,335,750000.0,13.527828485512494,HistGradientBoosting,A_v13A_current,15.623963445405415,6101001.191351097,-2.0961349598929235,2.0961349598929235,2.0,1.0986096220085546,0.6125731053272446,0,1,0.85,exact_age_validated,0.54,0.27,6101001.191351086,-2.0961349598929218,2.0961349598929218,5351001.191351086,5.0,2.0961349598929218,5.0,2.3170209738256404,3.6711931494440835,True,False,75
Bilal Nadir,659520.0,Marseille,Olympique de Marseille,Ligue 1,2024-2025,MID,21.03490759753593,383,500000.0,13.122363377404328,LightGBM,B_v13B_advanced,15.194638501738604,3971436.800765503,-2.072275124334276,2.072275124334276,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.23,0.0,3971436.8007655027,-2.0722751243342756,2.0722751243342756,3471436.8007655027,5.0,2.0722751243342756,5.0,2.2919871462907655,3.6711931494440835,True,False,76
Bilal Nadir,659520.0,Marseille,Olympique de Marseille,Ligue 1,2024-2025,MID,21.03490759753593,383,500000.0,13.122363377404328,XGBoost,A_v13A_current,15.193042755126951,3965104.25,-2.070679377722625,2.070679377722625,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.23,0.0,3965104.447706487,-2.070679377722623,2.070679377722623,3465104.447706487,5.0,2.070679377722623,5.0,2.290312883055913,3.6711931494440835,True,False,77
Kévin Danois,743496.0,Auxerre,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,MID,20.27652292950034,1460,500000.0,13.122363377404328,RandomForest,B_v13B_advanced,15.188993752332804,3949082.18769605,-2.066630374928476,2.066630374928476,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.0,0.0,3949082.18769605,-2.066630374928476,2.066630374928476,3449082.18769605,5.0,2.066630374928476,5.0,2.286064654379409,3.6711931494440835,True,False,78
Dominik Javorček,610608.0,Holstein Kiel,"SK Slavia Praha, a.s.",Bundesliga,2024-2025,DEF,22.132785763175907,386,550000.0,13.217673557208654,RandomForest,B_v13B_advanced,15.279292065960842,4322273.374764492,-2.061618508752188,2.061618508752188,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.0,0.47,4322273.374764492,-2.061618508752188,2.061618508752188,3772273.374764492,5.0,2.061618508752188,5.0,2.280806185888431,3.6711931494440835,True,False,79
Arthur Atta,855308.0,Udinese,Udinese Calcio,Serie A,2024-2025,MID,21.927446954141,1251,1000000.0,13.815510557964274,LightGBM,B_v13B_advanced,15.873014019851272,7826406.47811679,-2.0575034618869985,2.0575034618869985,0.0,0.0,-0.28329844427707607,0,2,0.85,exact_age_validated,0.0,0.07,7826406.47811679,-2.0575034618869985,2.0575034618869985,6826406.47811679,5.0,2.0575034618869985,5.0,2.2764886635288204,3.6711931494440835,True,False,80
Kévin Danois,743496.0,Auxerre,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,MID,20.27652292950034,1460,500000.0,13.122363377404328,HistGradientBoosting,A_v13A_current,15.17963377266086,3912291.3082395806,-2.0572703952565305,2.0572703952565305,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.0,0.0,3912291.3082395876,-2.0572703952565323,2.0572703952565323,3412291.3082395876,5.0,2.0572703952565323,5.0,2.2762441291598856,3.6711931494440835,True,False,81
Kévin Danois,743496.0,Auxerre,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,MID,20.27652292950034,1460,500000.0,13.122363377404328,LightGBM,A_v13A_current,15.170605373644577,3877128.551787263,-2.0482419962402467,2.0482419962402467,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.0,0.0,3877128.55178727,-2.0482419962402485,2.0482419962402485,3377128.55178727,5.0,2.0482419962402485,5.0,2.2667714995881454,3.6711931494440835,True,False,82
Johan Manzambi,927353.0,Freiburg,Sport-Club Freiburg,Bundesliga,2024-2025,MID,18.98699520876112,335,750000.0,13.527828485512494,XGBoost,B_v13B_advanced,15.5642671585083,5747451.5,-2.036438672995807,2.036438672995807,2.0,1.0986096220085546,0.6125731053272446,0,1,0.85,exact_age_validated,0.54,0.27,5747451.852755202,-2.036438672995807,2.036438672995807,4997451.852755202,5.0,2.036438672995807,5.0,2.2543874092739666,3.6711931494440835,True,False,83
Alberto costa,877139.0,Juventus,Futebol Clube do Porto,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,13.122363377404328,RandomForest,B_v13B_advanced,15.150101410757255,3798441.506710133,-2.0277380333529287,2.0277380333529287,,,0.0,0,2,0.85,exact_age_validated,0.0,0.25,3798441.506710126,-2.027738033352927,2.027738033352927,3298441.506710126,5.0,2.027738033352927,5.0,2.245258666046563,3.6711931494440835,True,False,84
Kévin Danois,743496.0,Auxerre,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,MID,20.27652292950034,1460,500000.0,13.122363377404328,XGBoost,A_v13A_current,15.148297309875488,3791595.0,-2.02593393247116,2.02593393247116,4.0,1.6094299124820992,1.4917402334230712,1,1,0.85,exact_age_validated,0.0,0.0,3791594.912868537,-2.02593393247116,2.02593393247116,3291594.912868537,5.0,2.02593393247116,5.0,2.24336579674247,3.6711931494440835,True,False,85
Bilal Nadir,659520.0,Marseille,Olympique de Marseille,Ligue 1,2024-2025,MID,21.03490759753593,383,500000.0,13.122363377404328,HistGradientBoosting,A_v13A_current,15.134379206073891,3739188.645215383,-2.012015828669565,2.012015828669565,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.23,0.0,3739188.645215376,-2.012015828669563,2.012015828669563,3239188.645215376,5.0,2.012015828669563,5.0,2.2287628708620604,3.6711931494440835,True,False,86
Bilal Nadir,659520.0,Marseille,Olympique de Marseille,Ligue 1,2024-2025,MID,21.03490759753593,383,500000.0,13.122363377404328,XGBoost,B_v13B_advanced,15.134343147277832,3739053.75,-2.011979769873504,2.011979769873504,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.23,0.0,3739053.817005477,-2.011979769873504,2.011979769873504,3239053.817005477,5.0,2.011979769873504,5.0,2.228725037840142,3.6711931494440835,True,False,87
Dominik Javorček,610608.0,Holstein Kiel,"SK Slavia Praha, a.s.",Bundesliga,2024-2025,DEF,22.132785763175907,386,550000.0,13.217673557208654,HistGradientBoosting,A_v13A_current,15.206636623343549,4019373.583059155,-1.9889630661348927,1.9889630661348927,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.0,0.47,4019373.583059162,-1.988963066134895,1.988963066134895,3469373.583059162,5.0,1.988963066134895,5.0,2.2045758273228526,3.6711931494440835,True,False,88
Alberto costa,877139.0,Juventus,Futebol Clube do Porto,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,13.122363377404328,XGBoost,B_v13B_advanced,15.101811408996582,3619373.25,-1.9794480315922536,1.9794480315922536,,,0.0,0,2,0.85,exact_age_validated,0.0,0.25,3619373.16148244,-1.9794480315922538,1.9794480315922538,3119373.16148244,5.0,1.9794480315922538,5.0,2.194592617960685,3.6711931494440835,True,False,89
Alberto costa,877139.0,Juventus,Futebol Clube do Porto,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,13.122363377404328,RandomForest,A_v13A_current,15.095253253261513,3595714.4123025867,-1.9728898758571844,1.9728898758571844,,,0.0,0,2,0.85,exact_age_validated,0.0,0.25,3595714.4123025867,-1.9728898758571844,1.9728898758571844,3095714.4123025867,5.0,1.9728898758571844,5.0,2.1877117767572725,3.6711931494440835,True,False,90
Mikel Jauregizar,938729.0,Athletic Club,Athletic Club Bilbao,LaLiga,2024-2025,MID,20.91170431211499,2244,3000000.0,14.914122846632385,LightGBM,A_v13A_current,16.886585014907887,21565060.96097284,-1.972462168275502,1.972462168275502,2.75,1.3217549233163783,1.1694050773405136,1,1,1.0,exact_age_club_validated,0.08,0.04,21565060.96097284,-1.9724621682755021,1.9724621682755021,18565060.96097284,5.0,1.9724621682755021,5.0,2.1872630243839013,3.6711931494440835,True,False,91
Dominik Javorček,610608.0,Holstein Kiel,"SK Slavia Praha, a.s.",Bundesliga,2024-2025,DEF,22.132785763175907,386,550000.0,13.217673557208654,XGBoost,A_v13A_current,15.175030708312988,3894324.0,-1.9573571511043344,1.9573571511043344,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.0,0.47,3894324.1632866017,-1.9573571511043344,1.9573571511043344,3344324.1632866017,5.0,1.9573571511043344,5.0,2.1714147846152363,3.6711931494440835,True,False,92
Alberto costa,877139.0,Juventus,Futebol Clube do Porto,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,13.122363377404328,HistGradientBoosting,B_v13B_advanced,15.077035745498474,3530802.518768609,-1.9546723680941456,1.9546723680941456,,,0.0,0,2,0.85,exact_age_validated,0.0,0.25,3530802.5187686095,-1.9546723680941458,1.9546723680941458,3030802.5187686095,5.0,1.9546723680941458,5.0,2.1685979003714024,3.6711931494440835,True,False,93
Antoine Hainaut,917375.0,Parma,Parma Calcio 1913,Serie A,2024-2025,DEF,22.663928815879533,1206,750000.0,13.527828485512494,RandomForest,B_v13B_advanced,15.47560143158798,5259788.798797926,-1.947772946075487,1.947772946075487,1.1428571428571428,0.7621385282405662,0.6419759272696414,1,1,0.85,exact_age_validated,0.15,0.0,5259788.798797926,-1.947772946075487,1.947772946075487,4509788.798797926,5.0,1.947772946075487,5.0,2.1613590013236323,3.6711931494440835,True,False,94
Louis Mouton,904662.0,Saint-Étienne,Angers Sporting Club de l'Ouest,Ligue 1,2024-2025,MID,22.521560574948666,1045,800000.0,13.592367006650065,LightGBM,A_v13A_current,15.528021904841632,5542864.067571992,-1.9356548981915689,1.9356548981915689,0.3333333333333333,0.2876816557857218,0.2616258733071876,1,1,0.85,exact_age_validated,0.0,0.09,5542864.067571982,-1.9356548981915669,1.9356548981915669,4742864.067571982,5.0,1.9356548981915669,5.0,2.148644700756063,3.6711931494440835,True,False,95
Pau Navarro,1061336.0,Villarreal,Villarreal Club de Fútbol S.A.D.,LaLiga,2024-2025,DEF,19.64955509924709,916,500000.0,13.122363377404328,RandomForest,B_v13B_advanced,15.05623582203332,3458120.6061050426,-1.9338724446289903,1.9338724446289903,1.5,0.9162877318846547,0.7769228195550556,1,1,0.85,exact_age_validated,0.0,0.0,3458120.6061050487,-1.9338724446289923,1.9338724446289923,2958120.6061050487,5.0,1.9338724446289923,5.0,2.1467745438991668,3.6711931494440835,True,False,96
Jamie Lawrence,522248.0,WSG Tirol,Wattener Sportgemeinschaft Swarovski Tirol,Austrian Bundesliga,2024-2025,DEF,22.102669404517453,2510,500000.0,13.122363377404328,HistGradientBoosting,B_v13B_advanced,15.053139766417498,3447430.629302799,-1.93077638901317,1.93077638901317,0.0,0.0,-0.28329844427707607,0,1,0.85,exact_age_validated,0.11,0.04,3447430.629302799,-1.93077638901317,1.93077638901317,2947430.629302799,5.0,1.93077638901317,5.0,2.143526150919493,3.6711931494440835,True,False,97
