player_name_fbref,player_id_tm,club_actual,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,opportunity_score_raw,opportunity_score,opportunity_rank,opportunity_tier,is_scouting_target,is_high_priority_or_target,position,club_anterior,expected_roi,expected_upside,player_level_tier,player_level_rank,portfolio_value_score,is_eligible_portfolio,portfolio_cost,upside_score_norm,dss_entity,dss_universe,dss_model,dss_feature_set,name_key,contract_expiration_date,current_club_name,market_value_in_eur,contract_months_remaining,contract_years_remaining,contract_expiring_12m,contract_critical_zone,free_agent_horizon,negotiation_leverage_score,contract_opportunity_score,contract_status,recruitment_contract_score,season_context_club,season_context_league,season_context_season,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot
Karim Adeyemi,496094,Dortmund,Borussia Dortmund,Bundesliga,2024-2025,MID,22.72416153319644,1433,35000000.0,17.37085861945369,XGBoost,B_v13B_advanced,16.35186767578125,12633565.0,1.0189909436724385,-1.0189909436724385,0.25,0.2231435441713536,-0.120208929403947,0,5,0.85,exact_age_validated,0.44,0.38,12633564.454659143,1.0189909436724385,-1.0189909436724385,-22366435.54534085,-0.6390410155811673,-1.0189909436724385,-0.6390410155811673,-0.951380622136656,-0.7719134469810175,False,True,5056,-0.2782269079242744,-0.2075136878919906,-0.3687309066073363,-0.6249944573526541,-2.6745865176130845,-0.4341336770126332,-0.4818311152783437,11.221962881448594,3598,False,0.85,0.7961111111111111,1.0,0.875,0.8636388888888891,86.36388888888891,0.5122743384439012,2714,False,-0.5412622533059666,33.232268394031586,4928,interesting,False,False,MID,,-0.5030926412030541,-17608242.44210689,Development Prospect,1,58.15144341542336,True,35000000.0,70.02819501926827,player,global_prospect_universe,XGBoost,B_v13B_advanced,karim adeyemi,2027-06-30,Borussia Dortmund,60000000.0,23.9,1.99,0,0,0,60.17,42.12,Neutral Contract,35.9,Dortmund,Bundesliga,2024-2025,22.72416153319644,35000000.0,Karim Adeyemi,karim adeyemi,Borussia Dortmund,Bundesliga,2025-2026,50000000.0,2026-03-20,24.17,L1,16.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Borussia Dortmund,Bundesliga,Karim Adeyemi,karim adeyemi,Borussia Dortmund,Bundesliga,2025-2026,50000000.0,2026-03-20,24.17,L1,16.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Karim Adeyemi,karim adeyemi,Borussia Dortmund,Bundesliga,2025-2026,60000000.0,2025-12-19,23.92,L1,16.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Karim Adeyemi,karim adeyemi,Borussia Dortmund,Bundesliga,2025-2026,60000000,2025-12-19,23.92,L1,16.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Giovanni Fabbian,633668,Bologna,Associazione Calcio Fiorentina,Serie A,2024-2025,MID,21.927446954141,1023,13000000.0,16.38045991542581,XGBoost,B_v13B_advanced,15.724156379699709,6743950.0,0.6563035357261029,-0.6563035357261029,-0.0714285714285714,-0.0741079666592163,-0.3360606246917533,0,2,0.85,exact_age_validated,0.26,0.09,6743950.101570576,0.6563035357261011,-0.6563035357261011,-6256049.8984294245,-0.4812346075714941,-0.6563035357261011,-0.4812346075714941,-0.570847655038761,-0.64757480669651,False,True,4401,-0.4847555770383088,-0.7739988556222207,-0.7500935899086075,-0.6249944573526541,-0.0011483840779789,-0.627706592214475,-0.6966715171130753,7.739380367622271,5007,False,0.85,0.5683333333333334,1.0,0.7976190476190477,0.7761785714285716,77.61785714285716,-0.2901197331382892,3736,False,-0.5461580361772452,33.1099527653584,4939,interesting,False,False,MID,,-0.1658439348830623,-2155971.153479811,Development Prospect,1,65.53020062354992,True,13000000.0,77.95261042480021,player,global_prospect_universe,XGBoost,B_v13B_advanced,giovanni fabbian,2030-06-30,Associazione Calcio Fiorentina,10000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,23.18,Bologna,Serie A,2024-2025,21.927446954141,13000000.0,Giovanni Fabbian,giovanni fabbian,Bologna FC 1909,Serie A,2025-2026,10000000.0,2025-12-23,22.94,IT1,1025.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Bologna FC 1909,Serie A,Giovanni Fabbian,giovanni fabbian,Bologna FC 1909,Serie A,2025-2026,10000000.0,2025-12-23,22.94,IT1,1025.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Giovanni Fabbian,giovanni fabbian,Bologna FC 1909,Serie A,2025-2026,10000000.0,2025-12-23,22.94,IT1,430.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Giovanni Fabbian,giovanni fabbian,Bologna FC 1909,Serie A,2025-2026,10000000,2025-12-23,22.94,IT1,430.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Matteo Ruggeri,616631,Atalanta,Club Atlético de Madrid S.A.D.,Serie A,2024-2025,DEF,22.439425051334705,1751,20000000.0,16.811242831518264,XGBoost,B_v13B_advanced,15.64059829711914,6203339.5,1.1706445343991234,-1.1706445343991234,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.0,0.15,6203339.270973402,1.1706445343991234,-1.1706445343991234,-13796660.729026595,-0.6898330364513299,-1.1706445343991234,-0.6898330364513299,-1.1104961292810722,-0.811933436612308,False,True,5346,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5171,False,0.85,0.9727777777777776,1.0,1.0,0.9379722222222222,93.79722222222222,1.1942364867595792,489,False,-0.5487771102657908,33.044518144970844,4945,interesting,False,False,DEF,,-0.6514703940963054,-13029407.881926108,Development Prospect,1,54.71067773064364,True,20000000.0,72.3763667831684,player,global_prospect_universe,XGBoost,B_v13B_advanced,matteo ruggeri,2030-06-30,Club Atlético de Madrid S.A.D.,15000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,23.13,Atalanta,Serie A,2024-2025,22.439425051334705,20000000.0,Matteo Ruggeri,matteo ruggeri,Atlético de Madrid,LaLiga,2025-2026,20000000.0,2026-03-16,23.68,ES1,13.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Atlético de Madrid,LaLiga,Matteo Ruggeri,matteo ruggeri,Atlético de Madrid,LaLiga,2025-2026,20000000.0,2026-03-16,23.68,ES1,13.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Matteo Ruggeri,matteo ruggeri,Atlético de Madrid,LaLiga,2025-2026,15000000.0,2025-12-12,23.42,ES1,13.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Matteo Ruggeri,matteo ruggeri,Atlético de Madrid,LaLiga,2025-2026,15000000,2025-12-12,23.42,ES1,13.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Samuele Vignato,650966,Monza,Hrvatski Nogometni Klub Rijeka,Serie A,2024-2025,MID,20.815879534565365,470,3500000.0,15.068273526459642,XGBoost,B_v13B_advanced,14.695122718811035,2409964.75,0.3731508076486065,-0.3731508076486065,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.0,0.0,2409964.846415903,0.3731508076486065,-0.3731508076486065,-1090035.153584097,-0.311438615309742,-0.3731508076486065,-0.311438615309742,-0.2737627676220608,-0.5137893472220707,False,True,3716,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4545,False,0.85,0.2611111111111111,1.0,0.8333333333333333,0.6722222222222224,67.22222222222224,-1.243854646624616,5250,True,-0.551465624052975,32.97734865181274,4951,interesting,False,False,MID,,-0.1210416887068972,-423645.9104741402,Development Prospect,1,65.88499139844065,True,3500000.0,78.84100181960893,player,global_prospect_universe,XGBoost,B_v13B_advanced,samuele vignato,2029-06-30,Hrvatski Nogometni Klub Rijeka,3500000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,27.28,Monza,Serie A,2024-2025,20.815879534565365,3500000.0,,,,,,,,,,,,,,,,False,True,Monza,Serie A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Killian Sardella,454336,Anderlecht,Royal Sporting Club Anderlecht,Belgian Pro League,2024-2025,DEF,22.611909650924023,1966,6000000.0,15.60727002719233,XGBoost,B_v13B_advanced,14.308969497680664,1637972.125,1.298300529511666,-1.298300529511666,0.2,0.1823215234606277,-0.1505598899679835,0,3,0.85,exact_age_validated,0.0,0.05,1637972.0793576334,1.298300529511666,-1.298300529511666,-4362027.920642367,-0.7270046534403944,-1.298300529511666,-0.7270046534403944,-1.2444332705319137,-0.8412216535604655,False,True,5524,-0.3103535897864575,-0.285309993063955,-0.4223544083641274,-0.6249944573526541,-0.8922944285896809,-0.3914018441109051,-0.4344044174773152,11.990753979584056,3463,False,0.85,1.0,1.0,0.9,0.9375,93.75,1.1899041412732694,524,False,-0.5550585749072274,32.88758281576884,4959,interesting,False,False,DEF,,-0.6851459721013409,-4110875.832608045,Development Prospect,1,54.80178268761101,True,6000000.0,76.95007322711122,player,global_prospect_universe,XGBoost,B_v13B_advanced,killian sardella,2028-06-30,Royal Sporting Club Anderlecht,5000000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,31.42,Anderlecht,Belgian Pro League,2024-2025,22.611909650924023,6000000.0,Killian Sardella,killian sardella,RSC Anderlecht,Belgian Pro League,2025-2026,3500000.0,2026-03-13,23.86,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RSC Anderlecht,Belgian Pro League,Killian Sardella,killian sardella,RSC Anderlecht,Belgian Pro League,2025-2026,3500000.0,2026-03-13,23.86,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Killian Sardella,killian sardella,RSC Anderlecht,Belgian Pro League,2025-2026,5000000.0,2025-12-10,23.61,BE1,58.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Killian Sardella,killian sardella,RSC Anderlecht,Belgian Pro League,2025-2026,5000000,2025-12-10,23.61,BE1,58.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Jhon Solis,742521,Girona,Girona Fútbol Club S. A. D.,LaLiga,2024-2025,MID,20.021902806297057,535,4000000.0,15.201804919084164,XGBoost,B_v13B_advanced,14.67816925048828,2369452.0,0.5236356685958832,-0.5236356685958832,0.3333333333333333,0.2876819891184716,-0.0717072615212714,0,2,0.85,exact_age_validated,0.17,0.0,2369451.970955168,0.523635668595885,-0.523635668595885,-1630548.029044832,-0.407637007261208,-0.523635668595885,-0.407637007261208,-0.4316520391681376,-0.5895858716069877,False,True,4080,-0.2246824381539692,-0.0845199587473969,-0.2830390792456766,-0.6249944573526541,-0.0011483840779789,-0.2260773538209933,-0.2509160410690186,14.96511730097406,2760,False,0.85,0.2972222222222222,1.0,0.6666666666666667,0.6681944444444445,66.81944444444446,-1.2808070051843228,5335,True,-0.5562990328465949,32.85659136931674,4962,interesting,False,False,MID,,-0.0568110725766799,-227244.29030671995,Development Prospect,1,66.370873103204,True,4000000.0,78.94172280718774,player,global_prospect_universe,XGBoost,B_v13B_advanced,jhon solis,2026-06-30,Girona Fútbol Club S. A. D.,2500000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,45.8,Girona,LaLiga,2024-2025,20.021902806297057,4000000.0,Jhon Solís,jhon solis,Girona FC,LaLiga,2025-2026,2500000.0,2025-12-12,21.19,ES1,12321.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Girona FC,LaLiga,Jhon Solís,jhon solis,Girona FC,LaLiga,2025-2026,2500000.0,2025-12-12,21.19,ES1,12321.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Jhon Solís,jhon solis,Girona FC,LaLiga,2025-2026,2500000.0,2025-12-12,21.19,ES1,12321.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jhon Solís,jhon solis,Girona FC,LaLiga,2025-2026,2500000,2025-12-12,21.19,ES1,12321.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Enzo Millot,569366,Stuttgart,Al-Ahli Saudi Football Club,Bundesliga,2024-2025,MID,22.23134839151266,1843,42000000.0,17.553180176247643,XGBoost,B_v13B_advanced,16.193635940551758,10784666.0,1.3595442356958856,-1.3595442356958856,0.4,0.3364722270974027,-0.0345975001691305,0,3,0.85,exact_age_validated,0.29,0.24,10784666.77826738,1.3595442356958856,-1.3595442356958856,-31215333.22173262,-0.7432222195650624,-1.3595442356958856,-0.7432222195650624,-1.3086903931111489,-0.8539997792785397,False,True,5598,-0.181846862337725,0.008461725577318,-0.2174742563840711,-0.6249944573526541,-0.8922944285896809,-0.2134982722888893,-0.2369549198643752,15.19142834938712,2712,False,0.85,1.0,1.0,0.8,0.9275,92.75,1.098160354504345,813,False,-0.5593863752763567,32.77945759109282,4972,interesting,False,False,MID,,-0.6048177212079269,-25402344.290732928,Development Prospect,1,54.42740411359556,True,42000000.0,66.0311320886559,player,global_prospect_universe,XGBoost,B_v13B_advanced,enzo millot,2028-06-30,Al-Ahli Saudi Football Club,28000000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,31.35,Stuttgart,Bundesliga,2024-2025,22.23134839151266,42000000.0,,,,,,,,,,,,,,,,False,True,Stuttgart,Bundesliga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amady Camara,1155608,Sturm Graz,Football Club de Nantes,Austrian Bundesliga,2024-2025,ATT,19.5564681724846,612,2000000.0,14.50865773852422,XGBoost,B_v13B_advanced,14.051183700561523,1265760.625,0.4574740379626956,-0.4574740379626956,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.0,0.0,1265760.519349409,0.4574740379626973,-0.4574740379626973,-734239.480650591,-0.3671197403252955,-0.4574740379626973,-0.3671197403252955,-0.3622350121049677,-0.5576615540688369,False,True,3916,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,4153,False,0.85,0.34,1.0,0.6666666666666666,0.6831666666666668,68.31666666666668,-1.1434461688830706,5067,True,-0.5676804809816653,32.57223868855974,4992,interesting,False,False,ATT,,-0.2203966305460198,-440793.26109203976,Development Prospect,1,64.05535088459908,True,2000000.0,78.83220811369591,player,global_prospect_universe,XGBoost,B_v13B_advanced,amady camara,2026-06-30,Football Club de Nantes,,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,45.6,Sturm Graz,Austrian Bundesliga,2024-2025,19.5564681724846,2000000.0,Amady Camara,amady camara,FC Nantes,Ligue 1,2025-2026,1200000.0,2025-12-15,20.55,FR1,995.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Nantes,Ligue 1,Amady Camara,amady camara,FC Nantes,Ligue 1,2025-2026,1200000.0,2025-12-15,20.55,FR1,995.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ismaël Gharbi,810096,Braga,Fußball-Club Augsburg 1907,Liga Portugal,2024-2025,MID,20.692676249144423,1058,7500000.0,15.83041357850654,XGBoost,B_v13B_advanced,15.09312343597412,3588064.25,0.7372901425324176,-0.7372901425324176,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.34,0.26,3588064.347099097,0.7372901425324212,-0.7372901425324212,-3911935.652900903,-0.5215914203867871,-0.7372901425324212,-0.5215914203867871,-0.6558191018218248,-0.6793726994117559,False,True,4551,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,4187,False,0.85,0.5877777777777777,1.0,0.6666666666666666,0.769888888888889,76.9888888888889,-0.3478236625147774,3845,False,-0.5700272290522781,32.51360782744077,4997,interesting,False,False,MID,,-0.4526378281662714,-3394783.711247036,Development Prospect,1,60.22829441518284,True,7500000.0,77.31730800653617,player,global_prospect_universe,XGBoost,B_v13B_advanced,ismael gharbi,2026-06-30,Fußball-Club Augsburg 1907,7000000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,45.56,Braga,Liga Portugal,2024-2025,20.692676249144423,7500000.0,Ismaël Gharbi,ismael gharbi,FC Augsburg,Bundesliga,2025-2026,5000000.0,2026-03-20,21.94,L1,167.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Augsburg,Bundesliga,Ismaël Gharbi,ismael gharbi,FC Augsburg,Bundesliga,2025-2026,5000000.0,2026-03-20,21.94,L1,167.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ismaël Gharbi,ismael gharbi,FC Augsburg,Bundesliga,2025-2026,7000000.0,2025-12-19,21.69,L1,167.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ismaël Gharbi,ismael gharbi,FC Augsburg,Bundesliga,2025-2026,7000000,2025-12-19,21.69,L1,167.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Leonardo Buta,653415,Moreirense,Rio Ave Futebol Clube,Liga Portugal,2024-2025,DEF,22.54072553045859,508,2500000.0,14.73180128983843,XGBoost,B_v13B_advanced,14.42086696624756,1831905.125,0.310934323590871,-0.310934323590871,-0.1666666666666666,-0.1823214901273129,-0.4120097735753567,0,2,0.85,exact_age_validated,0.0,0.0,1831904.9986647384,0.3109343235908692,-0.3109343235908692,-668095.0013352616,-0.2672380005341046,-0.3109343235908692,-0.2672380005341046,-0.2084850029074043,-0.4789628505654508,False,True,3603,-0.5459492567758004,-0.9802260866334872,-0.8842791063766587,-0.6249944573526541,-0.0011483840779789,-0.7414792445561154,-0.8229441535580766,5.692489410881295,5635,False,0.85,0.2822222222222222,1.0,0.75,0.6712777777777778,67.12777777777778,-1.2525193375972383,5279,True,-0.5709066575080393,32.49163629658091,5000,interesting,False,False,DEF,,-0.0618201253668023,-154550.31341700582,Development Prospect,1,67.32896146633776,True,2500000.0,78.97900258694271,player,global_prospect_universe,XGBoost,B_v13B_advanced,leonardo buta,2026-06-30,Rio Ave Futebol Clube,1500000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,45.54,Moreirense,Liga Portugal,2024-2025,22.54072553045859,2500000.0,Leonardo Buta,leonardo buta,SD Eibar,LaLiga,2025-2026,1500000.0,2025-12-30,23.57,ES1,1533.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,SD Eibar,LaLiga,Leonardo Buta,leonardo buta,SD Eibar,LaLiga,2025-2026,1500000.0,2025-12-30,23.57,ES1,1533.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Leonardo Buta,leonardo buta,SD Eibar,Liga Portugal,2025-2026,1500000.0,2025-12-30,23.57,PO1,2425.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Leonardo Buta,leonardo buta,SD Eibar,Liga Portugal,2025-2026,1500000,2025-12-30,23.57,PO1,2425.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Jonathan Rowe,672381,Marseille,Bologna Football Club 1909,Ligue 1,2024-2025,MID,21.440109514031484,807,10000000.0,16.11809565095832,XGBoost,B_v13B_advanced,15.463677406311035,5197443.5,0.6544182446472853,-0.6544182446472853,0.1111111111111111,0.1053605045467165,-0.2071305961116316,0,2,0.85,exact_age_validated,0.33,0.33,5197443.387042331,0.6544182446472853,-0.6544182446472853,-4802556.612957669,-0.4802556612957669,-0.6544182446472853,-0.4802556612957669,-0.5688696006802509,-0.6468034764928086,False,True,4396,-0.3674676908747831,-0.4319779631823183,-0.5223024595592949,-0.6249944573526541,-0.0011483840779789,-0.4329661760461186,-0.4805353432095763,11.24296746489778,3578,False,0.85,0.4483333333333333,1.0,0.7777777777777777,0.7321944444444445,73.21944444444445,-0.6936467698631998,4433,False,-0.5717414701491721,32.47077944166941,5003,interesting,False,False,MID,,-0.4665995819351372,-4665995.819351372,Development Prospect,1,60.07916153871192,True,10000000.0,76.66539007000763,player,global_prospect_universe,XGBoost,B_v13B_advanced,jonathan rowe,2029-06-30,Bologna Football Club 1909,500000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,26.93,Marseille,Ligue 1,2024-2025,21.440109514031484,10000000.0,Jonathan Rowe,jonathan rowe,Bologna FC 1909,Serie A,2025-2026,20000000.0,2026-03-24,22.9,IT1,1025.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Bologna FC 1909,Serie A,Jonathan Rowe,jonathan rowe,Bologna FC 1909,Serie A,2025-2026,20000000.0,2026-03-24,22.9,IT1,1025.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jonathan Rowe,jonathan rowe,Norwich City,Serie A,2022-2023,500000.0,2023-06-01,20.09,IT1,1025.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Jonathan Rowe,jonathan rowe,Norwich City,Serie A,2022-2023,500000,2023-06-01,20.09,IT1,1025.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Andreas Ntoi,724035,Rio Ave,Rio Ave Futebol Clube,Liga Portugal,2024-2025,DEF,21.648186173853524,1364,5000000.0,15.424948470398377,XGBoost,B_v13B_advanced,14.413278579711914,1818056.5,1.011669890686461,-1.011669890686461,0.25,0.2231435013142206,-0.1202089549260411,0,1,0.85,exact_age_validated,0.0,0.0,1818056.406129121,1.0116698906864627,-1.0116698906864627,-3181943.593870879,-0.6363887187741758,-1.0116698906864627,-0.6363887187741758,-0.943699346321736,-0.769823652385401,False,True,5047,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,0.889997660433723,-0.2559045038856931,-0.2840202431667301,14.428495164843682,2781,False,0.85,0.7577777777777778,1.0,0.5416666666666666,0.8168888888888889,81.68888888888888,0.0833721352991718,3251,False,-0.573365274208803,32.43021052355806,5009,interesting,False,False,DEF,,-0.6162883602652905,-3081441.8013264528,Development Prospect,1,56.73081018048815,True,5000000.0,77.47799968815329,player,global_prospect_universe,XGBoost,B_v13B_advanced,andreas ntoi,2028-06-30,Rio Ave Futebol Clube,4000000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,31.1,Rio Ave,Liga Portugal,2024-2025,21.648186173853524,5000000.0,Andreas Ntoi,andreas ntoi,Rio Ave FC,Liga Portugal,2025-2026,4000000.0,2025-12-18,22.87,PO1,2425.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Rio Ave FC,Liga Portugal,Andreas Ntoi,andreas ntoi,Rio Ave FC,Liga Portugal,2025-2026,4000000.0,2025-12-18,22.87,PO1,2425.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andreas Ntoi,andreas ntoi,Rio Ave FC,Liga Portugal,2025-2026,4000000.0,2025-12-18,22.87,PO1,2425.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andreas Ntoi,andreas ntoi,Rio Ave FC,Liga Portugal,2025-2026,4000000,2025-12-18,22.87,PO1,2425.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
