player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_ml_eur,market_value_gap_ml_eur,market_value_gap_ml_pct,log_market_value_eur,predicted_log_market_value_ml,inefficiency_score_ml,inefficiency_score_ml_z,confidence_score_ml,opportunity_score_ml,matching_method,matching_confidence,age_diff,club_score
Héctor Fort,937955.0,Barcelona,Elche Club de Fútbol S.A.D.,LaLiga,2024-2025,DEF,18.403832991101986,585,10000000.0,1678239.0015552249,-8321760.998444775,-0.8321760998444775,16.11809565095832,14.333255588259622,-1.7848400626986987,-1.7515547964877345,0.47493822724161533,0.0,exact_age_validated,0.85,1.4038329911019858,28.57142857142857
Lucas Beraldo,872171.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,21.045859000684462,2011,30000000.0,5149701.792102364,-24850298.207897637,-0.8283432735965879,17.216707939626428,15.454449366517249,-1.7622585731091789,-1.727501901297408,0.8954140999315537,0.0,exact_age_club_validated,1.0,1.0458590006844624,73.07692307692308
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,22604869.567442603,-107395130.4325574,-0.8261163879427492,18.683045008419857,16.933675908618664,-1.7493690998011928,-1.713772552340757,0.9609171800136892,0.0,exact_age_club_validated,1.0,0.39082819986310824,80.0
Gavi,646740.0,Barcelona,Futbol Club Barcelona,LaLiga,2024-2025,MID,20.39425051334702,1085,80000000.0,14588903.44383354,-65411096.55616646,-0.8176387069520807,18.197537192638155,16.49577175960959,-1.7017654330285659,-1.6630670396234457,0.7314887063655031,0.0,exact_age_validated,0.85,1.3942505133470213,60.0
Leny Yoro,923831.0,Manchester Utd,Manchester United Football Club,Premier League,2024-2025,DEF,18.882956878850102,1165,55000000.0,10050791.691417726,-44949208.308582276,-0.8172583328833141,17.822843743196746,16.123161964632196,-1.6996817785645497,-1.660847614627714,0.7749486652977413,0.0,exact_age_validated,0.85,0.8829568788501021,62.22222222222222
Roger Fernandes,906329.0,Braga,Al-Ittihad Football Club,Liga Portugal,2024-2025,MID,19.077344284736483,1739,15000000.0,2750463.241174129,-12249536.758825872,-0.8166357839217248,16.523560759066484,14.827279906792468,-1.6962808522740165,-1.6572250846218022,0.7584257357973989,0.0,exact_age_validated,0.85,1.0773442847364834,20.68965517241379
Milos Lukovic,845872.0,Heerenveen,Sportclub Heerenveen,Eredivisie,2024-2025,ATT,19.06091718001369,724,5000000.0,929584.0188626943,-4070415.9811373055,-0.8140831962274612,15.424948470398375,13.742492473519246,-1.6824559968791295,-1.6424994042579626,0.611234618602175,0.0,exact_age_validated,0.85,1.0609171800136892,66.66666666666667
Andrew Omobamidele,621993.0,Strasbourg,Racing Club de Strasbourg Alsace,Ligue 1,2024-2025,DEF,22.483230663928815,539,11000000.0,2060403.1398136353,-8939596.860186365,-0.8126906236533059,16.213405830762646,14.538412220557882,-1.6749936102047638,-1.6345507698759547,0.4844564301467793,0.0,exact_age_validated,0.85,0.48323066392881486,47.61904761904761
Roméo Lavia,628451.0,Chelsea,Chelsea Football Club,Premier League,2024-2025,MID,20.944558521560573,797,40000000.0,7669102.527171434,-32330897.472828567,-0.8082724368207141,17.50439001207821,15.85271015569811,-1.6516798563801007,-1.6097178962510923,0.681623203285421,0.0,exact_age_validated,0.85,0.9445585215605732,50.0
Devyne Rensch,557407.0,Ajax,Associazione Sportiva Roma,Eredivisie,2024-2025,DEF,21.913757700205338,1113,12000000.0,2360998.430831412,-9639001.569168588,-0.803250130764049,16.300417207752275,14.674595151447104,-1.6258220563051715,-1.582175206802326,0.7723305954825462,0.0,exact_age_validated,0.85,0.9137577002053376,13.33333333333333
Riccardo Calafiori,502821.0,Arsenal,Arsenal Football Club,Premier League,2024-2025,DEF,22.16563997262149,983,45000000.0,9013689.18269485,-35986310.81730515,-0.7996957959401144,17.622173047734595,16.01425500002017,-1.6079180477144241,-1.5631045763900693,0.8359206023271731,0.0,exact_age_validated,0.85,0.16563997262149144,50.0
